qitem,label,en_title,sitelink_count,views,priority,type_labels,num_strategies,strategies
Q26810987,Benson Ishiepai,,1,0,38.8,human,1,citizenship_wd
Q26926897,Masaka–Villa Maria–Bukomansimbi–Sembabule Road,Masaka–Villa Maria–Bukomansimbi–Sembabule Road,1,0,38.8,road,1,country_wd
Q26926899,Iganga–Kaliro–Pallisa Road,Iganga–Kaliro–Pallisa Road,1,0,38.8,road,1,country_wd
Q27002965,Yovan Ochola,,1,0,38.8,human,1,citizenship_wd
Q27147126,Uganda national badminton team,Uganda national badminton team,1,0,38.8,national badminton team,2,country_wd|keyword_title
Q27834364,Rwaihamba,,1,0,38.8,,1,country_wd
Q27906091,Brian Kasirye,,1,0,38.8,human,2,birth_death_wd|citizenship_wd
Q28022753,list of sedimentary units in Uganda,,1,0,38.8,Wikimedia list article,1,country_wd
Q28135267,Ministry of Justice and Constitutional Affairs,Ministry of Justice and Constitutional Affairs (Uganda),1,0,38.8,government agency,1,country_wd
Q2814486,2010 in Uganda,,1,0,38.8,events in a specific year or time period,1,country_wd
Q28162706,Mbalala,Mbalala,1,0,38.8,human settlement,1,country_wd
Q28162709,Lwemiyaga,Lwemiyaga,1,0,38.8,human settlement,1,country_wd
Q28162710,Ntuusi,Ntuusi,1,0,38.8,human settlement,1,country_wd
Q28162733,Divisions of Kampala,Divisions of Kampala,1,0,38.8,human settlement,2,country_wd|keyword_title
Q28162740,Muduuma,Muduuma,1,0,38.8,human settlement,1,country_wd
Q28223294,Ministry of Information and Communications Technology,Ministry of ICT and National Guidance,1,0,38.8,"ministry of communications, ministry of Uganda",3,country_wd|keyword_title|part_of_wd
Q28223295,External Security Organisation,External Security Organisation,1,0,38.8,government agency,1,country_wd
Q28223299,Uganda Energy Credit Capitalisation Company,Uganda Energy Credit Capitalisation Company,1,0,38.8,government agency,2,country_wd|keyword_title
Q28223315,Dairy Development Authority,Dairy Development Authority,1,0,38.8,government agency,1,country_wd
Q28223321,Lugogo,"Lugogo, Kampala",1,0,38.8,human settlement,2,country_wd|keyword_title
Q28223324,URA House,URA House,1,0,38.8,building,1,country_wd
Q28223332,Ministry of Internal Affairs,Ministry of Internal Affairs (Uganda),1,0,38.8,"interior ministry, ministry of Uganda",3,country_wd|keyword_title|part_of_wd
Q28223335,"Ministry of Lands, Housing and Urban Development","Ministry of Lands, Housing and Urban Development (Uganda)",1,0,38.8,ministry of Uganda,3,country_wd|keyword_title|part_of_wd
Q28223341,Ministry of Local Government,Ministry of Local Government (Uganda),1,0,38.8,ministry of Uganda,2,country_wd|keyword_title
Q28223346,"Ministry of Science, Technology and Innovation","Ministry of Science, Technology and Innovation (Uganda)",1,0,38.8,"ministry of science, ministry of Uganda",3,country_wd|keyword_title|part_of_wd
Q28401848,Buganda Investments and Commercial Undertakings Limited,Buganda Investments and Commercial Undertakings Limited,1,0,38.8,business,2,country_wd|keyword_title
Q28402183,Letshego Microfinance Uganda,Letshego Microfinance Uganda,1,0,38.8,business,2,country_wd|keyword_title
Q28402300,EFC Uganda Limited,EFC Uganda Limited,1,0,38.8,business,2,country_wd|keyword_title
Q28402499,Murchison Bay Hospital,Murchison Bay Hospital,1,0,38.8,hospital,1,country_wd
Q28402637,Savannah MOON,Savannah MOON,1,0,38.8,"film production company, business",1,country_wd
Q28403699,Institute of Certified Public Accountants of Uganda,Institute of Certified Public Accountants of Uganda,1,0,38.8,organization,2,country_wd|keyword_title
Q28405020,Pagirinya Refugee Settlement,Pagirinya Refugee Settlement,1,0,38.8,"human settlement, refugee camp",1,country_wd
Q28407494,Kijura Tea Company,Kijura Tea Company,1,0,38.8,,1,country_wd
Q28419147,Archbishop of the Church of Uganda,Archbishop of Uganda,1,0,38.8,Anglican episcopal title,2,country_wd|keyword_title
Q28439900,Iganga Boys Boarding Primary School,Iganga Boys Boarding Primary School,1,0,38.8,primary school,1,country_wd
Q28444827,Gombe General Hospital,Gombe General Hospital,1,0,38.8,hospital,1,country_wd
Q28446440,Deposit Protection Fund of Uganda,Uganda Deposit Protection Fund,1,0,38.8,"government agency, deposit insurance",2,country_wd|keyword_title
Q28446531,Nakawa–Naguru Estates,Nakawa–Naguru Estates,1,0,38.8,human settlement,1,country_wd
Q28447845,Christ the King Catholic Church,Christ the King Catholic Church,1,0,38.8,Catholic church building,1,country_wd
Q28453862,Uganda Hockey Association,Uganda Hockey Association,1,0,38.8,"sport association, sports governing body",2,country_wd|keyword_title
Q28455931,Kalerwe Market,Kalerwe Market,1,0,38.8,built structure,1,country_wd
Q2865174,Arthur Kiyaga,,1,0,38.8,human,2,birth_death_wd|citizenship_wd
Q28718714,Uganda at the 2016 African Championships in Athletics,,1,0,38.8,nation at sport competition,1,country_wd
Q29569919,The Rwenzori Times,The Rwenzori Times,1,0,38.8,newspaper,1,country_wd
Q2959864,Charles Muhangi,,1,0,38.8,human,1,citizenship_wd
Q29797072,Africa Cup 1B 2015,,1,0,38.8,sports season,1,country_wd
Q30056769,list of ambassadors of the United States to Uganda,,1,0,38.8,Wikimedia list article,2,country_wd|part_of_wd
Q30261875,National Agricultural Research Organisation,National Agricultural Research Organisation,1,0,38.8,government agency,1,country_wd
Q30262098,Uganda Industrial Research Institute,Uganda Industrial Research Institute,1,0,38.8,government agency,2,country_wd|keyword_title
Q30262108,Uganda National Meteorological Authority,Uganda National Meteorological Authority,1,0,38.8,government agency,2,country_wd|keyword_title
Q30266942,Nature Uganda,,1,0,38.8,"non-governmental organization, nonprofit organization",1,country_wd
Q30285521,Uganda National Council for Science and Technology,Uganda National Council for Science and Technology,1,0,38.8,government agency,2,country_wd|keyword_title
Q30287549,Gulu Women with Disabilities Union,Gulu Women with Disabilities Union,1,0,38.8,organization,1,country_wd
Q30290550,Joint Clinical Research Centre,Joint Clinical Research Centre,1,0,38.8,nonprofit organization,1,country_wd
Q30640185,National Information Technology Authority-Uganda,National Information Technology Authority-Uganda,1,0,38.8,company,2,country_wd|keyword_title
Q30687965,Sugar industry of Uganda,Sugar industry in Uganda,1,0,38.8,aspect in a geographic region,2,country_wd|keyword_title
Q30688721,Uganda Intelligence Department,Uganda Intelligence Department,1,0,38.8,,2,country_wd|keyword_title
Q31344382,1996 in Uganda,,1,0,38.8,events in a specific year or time period,1,country_wd
Q31349075,1991 in Uganda,,1,0,38.8,events in a specific year or time period,1,country_wd
Q31349085,1995 in Uganda,,1,0,38.8,events in a specific year or time period,1,country_wd
Q31395848,Nangataret Kaakodiam,,1,0,38.8,hill,1,country_wd
Q31395849,Loolimo,,1,0,38.8,hill,1,country_wd
Q31395852,Zinat,,1,0,38.8,hill,1,country_wd
Q31395853,Zaiwa,,1,0,38.8,hill,1,country_wd
Q31395854,Yingbay,,1,0,38.8,hill,1,country_wd
Q31395855,Wiceri,,1,0,38.8,hill,1,country_wd
Q31395858,Wadelai,,1,0,38.8,hill,1,country_wd
Q31395860,Use,,1,0,38.8,hill,1,country_wd
Q31395863,Uchi,,1,0,38.8,hill,1,country_wd
Q31395864,Tukaliri,,1,0,38.8,hill,1,country_wd
Q31395865,Tororo,,1,0,38.8,hill,1,country_wd
Q31395867,Mount Speke,,1,0,38.8,mountain,1,country_wd
Q31395868,Sole,,1,0,38.8,hill,1,country_wd
Q31395870,Sokot,,1,0,38.8,hill,1,country_wd
Q31395871,Sokober,,1,0,38.8,hill,1,country_wd
Q31395872,Sogonso,,1,0,38.8,hill,1,country_wd
Q31395873,Sogolimen,,1,0,38.8,hill,1,country_wd
Q31395874,Sogolimen,,1,0,38.8,hill,1,country_wd
Q31395875,Sitambogo,,1,0,38.8,hill,1,country_wd
Q31395876,Simue,,1,0,38.8,hill,1,country_wd
Q31395877,Siavona,,1,0,38.8,hill,1,country_wd
Q31395878,Senge,,1,0,38.8,hill,1,country_wd
Q31395880,Sempaya,,1,0,38.8,hill,1,country_wd
Q31395881,Sekiunga,,1,0,38.8,hill,1,country_wd
Q31395884,Sango,,1,0,38.8,hill,1,country_wd
Q31395886,Rweshama,,1,0,38.8,mountain ridge,1,country_wd
Q31395887,Rwebirago,,1,0,38.8,mountain ridge,1,country_wd
Q31395889,Rwakungwe,,1,0,38.8,hill,1,country_wd
Q31395890,Rukenga,,1,0,38.8,summit,1,country_wd
Q31395891,Rugongo,,1,0,38.8,mountain ridge,1,country_wd
Q31395892,Ruato,,1,0,38.8,summit,1,country_wd
Q31395893,Ru,,1,0,38.8,hill,1,country_wd
Q31395894,Rigbonga,,1,0,38.8,hill,1,country_wd
Q31395895,Lere,,1,0,38.8,hill,1,country_wd
Q31395899,Piryar,,1,0,38.8,hill,1,country_wd
Q31395900,Peta,,1,0,38.8,hill,1,country_wd
Q31395902,Patiri,,1,0,38.8,hill,1,country_wd
Q31395903,Polowang,,1,0,38.8,hill,1,country_wd
Q31395905,Palalango,,1,0,38.8,hill,1,country_wd
Q31395906,Pakhat,,1,0,38.8,hill,1,country_wd
Q31395907,Pagengo,,1,0,38.8,hill,1,country_wd
Q31395908,Oyii,,1,0,38.8,hill,1,country_wd
Q31395909,Oyiena,,1,0,38.8,hill,1,country_wd
Q31395910,Ova,,1,0,38.8,hill,1,country_wd
Q31395911,Atoo,,1,0,38.8,hill,1,country_wd
Q31395912,Opoi,,1,0,38.8,hill,1,country_wd
Q31395913,Opit,,1,0,38.8,hill,1,country_wd
Q31395915,Opio,,1,0,38.8,hill,1,country_wd
Q31395916,Operiperi,,1,0,38.8,hill,1,country_wd
Q31395917,Okusoma,,1,0,38.8,summit,1,country_wd
Q31395918,Okela,,1,0,38.8,hill,1,country_wd
Q31395919,Ojewa,,1,0,38.8,hill,1,country_wd
Q31395920,Ogul,,1,0,38.8,hill,1,country_wd
Q31395923,Ogili,,1,0,38.8,hill,1,country_wd
Q31395925,Ofude,,1,0,38.8,hill,1,country_wd
Q31395926,Odwede,,1,0,38.8,hill,1,country_wd
Q31395927,Odra,,1,0,38.8,hill,1,country_wd
Q31395928,Obwero,,1,0,38.8,hill,1,country_wd
Q31395929,Nyaryegi,,1,0,38.8,hill,1,country_wd
Q31395930,Nyamyalilo,,1,0,38.8,summit,1,country_wd
Q31395933,Nyakisa Hills,,1,0,38.8,mountain ridge,1,country_wd
Q31395934,Nturage,,1,0,38.8,hill,1,country_wd
Q31395936,Ntunda South,,1,0,38.8,hill,1,country_wd
Q31395937,Nowanila,,1,0,38.8,summit,1,country_wd
Q31395938,Nkungwe,,1,0,38.8,hill,1,country_wd
Q31395940,Nkai,,1,0,38.8,hill,1,country_wd
Q31395941,Njereka,,1,0,38.8,hill,1,country_wd
Q31395942,Njara,,1,0,38.8,hill,1,country_wd
Q31395943,Ngora,,1,0,38.8,hill,1,country_wd
Q31395944,Ngole,,1,0,38.8,hill,1,country_wd
Q31395945,Ngogwe,,1,0,38.8,hill,1,country_wd
Q31395947,Nero,,1,0,38.8,hill,1,country_wd
Q31395949,Nebolola,,1,0,38.8,hill,1,country_wd
Q31395950,Ndoyo,,1,0,38.8,hill,1,country_wd
Q31395951,Nawuyakitalia,,1,0,38.8,hill,1,country_wd
Q31395952,Nathianakito,,1,0,38.8,hill,1,country_wd
Q31395953,Nariwokitoi,,1,0,38.8,hill,1,country_wd
Q31395955,Napedo,,1,0,38.8,hill,1,country_wd
Q31395957,Nanjala,,1,0,38.8,hill,1,country_wd
Q31395958,Nangoma,,1,0,38.8,hill,1,country_wd
Q31395959,Nandelema,,1,0,38.8,hill,1,country_wd
Q31395961,Namyekudo,,1,0,38.8,hill,1,country_wd
Q31395962,Namur,,1,0,38.8,hill,1,country_wd
Q31395963,Nampongwe,,1,0,38.8,hill,1,country_wd
Q31395964,Namoruputh,,1,0,38.8,hill,1,country_wd
Q31395965,Naminage,,1,0,38.8,hill,1,country_wd
Q31395967,Namasuli,,1,0,38.8,summit,1,country_wd
Q31395968,Namarinda,,1,0,38.8,hill,1,country_wd
Q31395970,Namafuma,,1,0,38.8,hill,1,country_wd
Q31395971,Nakyesanja,,1,0,38.8,hill,1,country_wd
Q31395973,Nakiilasia,,1,0,38.8,hill,1,country_wd
Q31395974,Nakapelo,,1,0,38.8,hill,1,country_wd
Q31395976,Nabwei,,1,0,38.8,hill,1,country_wd
Q31395979,Mwelo,,1,0,38.8,hill,1,country_wd
Q31395981,Mutungo,,1,0,38.8,hill,1,country_wd
Q31395983,Musubi,,1,0,38.8,hill,1,country_wd
Q31395985,Murokatipe,,1,0,38.8,hill,1,country_wd
Q31395986,Murere,,1,0,38.8,hill,1,country_wd
Q31395987,Murage,,1,0,38.8,hill,1,country_wd
Q31395988,Mulinda,,1,0,38.8,summit,1,country_wd
Q31395990,Mulange,,1,0,38.8,hill,1,country_wd
Q31395991,Mulanda,,1,0,38.8,hill,1,country_wd
Q31395992,Mukobe,,1,0,38.8,hill,1,country_wd
Q31395993,Mukihara,,1,0,38.8,hill,1,country_wd
Q31395994,Mukihani,,1,0,38.8,hill,1,country_wd
Q31395995,Maruzi II,,1,0,38.8,hill,1,country_wd
Q31395996,Mugulunga,,1,0,38.8,summit,1,country_wd
Q31395998,Muganga,,1,0,38.8,hill,1,country_wd
Q31396000,Msoli,,1,0,38.8,hill,1,country_wd
Q31396001,Msandama,,1,0,38.8,summit,1,country_wd
Q31396003,Mpunge,,1,0,38.8,hill,1,country_wd
Q31396005,Mpomode,,1,0,38.8,hill,1,country_wd
Q31396006,Morunyang,,1,0,38.8,hill,1,country_wd
Q31396008,Morunyang,,1,0,38.8,hill,1,country_wd
Q31396009,Morunyang,,1,0,38.8,hill,1,country_wd
Q31396011,Morukayetom,,1,0,38.8,hill,1,country_wd
Q31396013,Morukarengany,,1,0,38.8,hill,1,country_wd
Q31396014,Moruekori,,1,0,38.8,hill,1,country_wd
Q31396015,Moruboyo,,1,0,38.8,hill,1,country_wd
Q31396016,Moruarangan,,1,0,38.8,hill,1,country_wd
Q31396017,Moruanyaupa,,1,0,38.8,hill,1,country_wd
Q31396018,Moruangibuin,,1,0,38.8,hill,1,country_wd
Q31396019,Morualokoto,,1,0,38.8,hill,1,country_wd
Q31396020,Moru,,1,0,38.8,hill,1,country_wd
Q31396021,Moluangikalomwa,,1,0,38.8,hill,1,country_wd
Q31396022,Misindye,,1,0,38.8,hill,1,country_wd
Q31396023,Milimba,,1,0,38.8,summit,1,country_wd
Q31396024,Midigo,,1,0,38.8,hill,1,country_wd
Q31396025,Meturan,,1,0,38.8,hill,1,country_wd
Q31396026,Meriss,,1,0,38.8,hill,1,country_wd
Q31396027,Mellaje,,1,0,38.8,hill,1,country_wd
Q31396028,Mboira,,1,0,38.8,hill,1,country_wd
Q31396029,Mbazi,,1,0,38.8,hill,1,country_wd
Q31396030,Mbaraka,,1,0,38.8,hill,1,country_wd
Q31396031,Mawembe,,1,0,38.8,hill,1,country_wd
Q31396032,Masiyo,,1,0,38.8,hill,1,country_wd
Q31396034,Masitale,,1,0,38.8,hill,1,country_wd
Q31396035,Mashure,,1,0,38.8,mountain ridge,1,country_wd
Q31396036,Maseke,,1,0,38.8,mountain ridge,1,country_wd
Q31396037,Maru,,1,0,38.8,hill,1,country_wd
Q31396038,Marongo,,1,0,38.8,hill,1,country_wd
Q31396039,Maluba,,1,0,38.8,hill,1,country_wd
Q31396040,Makwali,,1,0,38.8,hill,1,country_wd
Q31396041,Makhakhala,,1,0,38.8,hill,1,country_wd
Q31396042,Makaroigo,,1,0,38.8,hill,1,country_wd
Q31396043,Mabonwa,,1,0,38.8,hill,1,country_wd
Q31396044,Lwamulinda,,1,0,38.8,hill,1,country_wd
Q31396045,Luwemoi,,1,0,38.8,hill,1,country_wd
Q31396046,Lunyo,,1,0,38.8,hill,1,country_wd
Q31396047,Lungalya,,1,0,38.8,hill,1,country_wd
Q31396048,Lukohe,,1,0,38.8,hill,1,country_wd
Q31396049,Lukalu,,1,0,38.8,hill,1,country_wd
Q31396051,Lubare Ridge,,1,0,38.8,mountain ridge,1,country_wd
Q31396052,Lothogol,,1,0,38.8,hill,1,country_wd
Q31396054,Lotalama,,1,0,38.8,hill,1,country_wd
Q31396055,Losigiria,,1,0,38.8,hill,1,country_wd
Q31396057,Kocholo,,1,0,38.8,hill,1,country_wd
Q31396058,Loperikidor,,1,0,38.8,hill,1,country_wd
Q31396059,Longi,,1,0,38.8,hill,1,country_wd
Q31396060,Lomunyen Kipura,,1,0,38.8,hill,1,country_wd
Q31396061,Lomoruarei,,1,0,38.8,hill,1,country_wd
Q31396062,Lolung,,1,0,38.8,hill,1,country_wd
Q31396063,Lolekek,,1,0,38.8,hill,1,country_wd
Q31396064,Lokupoi,,1,0,38.8,hill,1,country_wd
Q31396065,Lokorimongen,,1,0,38.8,hill,1,country_wd
Q31396066,Lokomoru,,1,0,38.8,hill,1,country_wd
Q31396067,Lokolimith,,1,0,38.8,hill,1,country_wd
Q31396068,Lokimait,,1,0,38.8,hill,1,country_wd
Q31396069,Lokilan,,1,0,38.8,hill,1,country_wd
Q31396070,Lokichar,,1,0,38.8,hill,1,country_wd
Q31396071,Lokayet,,1,0,38.8,hill,1,country_wd
Q31396072,Lokathiro,,1,0,38.8,hill,1,country_wd
Q31396073,Lokatero,,1,0,38.8,hill,1,country_wd
Q31396075,Lokapel,,1,0,38.8,hill,1,country_wd
Q31396076,Lokapel,,1,0,38.8,hill,1,country_wd
Q31396077,Logwel,,1,0,38.8,hill,1,country_wd
Q31396078,Lodwar,,1,0,38.8,hill,1,country_wd
Q31396079,Lochowai,,1,0,38.8,hill,1,country_wd
Q31396080,Lero,,1,0,38.8,hill,1,country_wd
Q31396081,Laura Ridge,,1,0,38.8,mountain ridge,1,country_wd
Q31396082,Latworo,,1,0,38.8,hill,1,country_wd
Q31396083,Lating,,1,0,38.8,hill,1,country_wd
Q31396085,Lamola,,1,0,38.8,hill,1,country_wd
Q31396086,Laita,,1,0,38.8,hill,1,country_wd
Q31396087,Ladwong,,1,0,38.8,hill,1,country_wd
Q31396088,Lacic,,1,0,38.8,hill,1,country_wd
Q31396089,Labworomor,,1,0,38.8,hill,1,country_wd
Q31396090,Laboro,,1,0,38.8,hill,1,country_wd
Q31396091,Labala,,1,0,38.8,hill,1,country_wd
Q31396092,Kyasa,,1,0,38.8,hill,1,country_wd
Q31396093,Kyanzeire,,1,0,38.8,mountain ridge,1,country_wd
Q31396094,Kyabwageya,,1,0,38.8,summit,1,country_wd
Q31396095,Kwais,,1,0,38.8,hill,1,country_wd
Q31396096,Kurao,,1,0,38.8,hill,1,country_wd
Q31396098,Kajulula,,1,0,38.8,hill,1,country_wd
Q31396100,Kuchine,,1,0,38.8,hill,1,country_wd
Q31396101,Kopor,,1,0,38.8,hill,1,country_wd
Q31396102,Kopem,,1,0,38.8,hill,1,country_wd
Q31396104,Kokwass,,1,0,38.8,hill,1,country_wd
Q31396105,Kadomio,,1,0,38.8,hill,1,country_wd
Q31396108,Kacholo,,1,0,38.8,hill,1,country_wd
Q31396109,Kiwera,,1,0,38.8,summit,1,country_wd
Q31396110,Kiunga,,1,0,38.8,hill,1,country_wd
Q31396111,Kitonya,,1,0,38.8,hill,1,country_wd
Q31396112,Kisunji,,1,0,38.8,hill,1,country_wd
Q31396113,Kirikiri,,1,0,38.8,hill,1,country_wd
Q31396114,Kiriba,,1,0,38.8,hill,1,country_wd
Q31396116,Kioga,,1,0,38.8,hill,1,country_wd
Q31396117,Kinoni,,1,0,38.8,hill,1,country_wd
Q31396118,Kimaka,,1,0,38.8,hill,1,country_wd
Q31396119,Kilongo,,1,0,38.8,hill,1,country_wd
Q31396121,Kikwerik,,1,0,38.8,hill,1,country_wd
Q31396122,Kijur,,1,0,38.8,hill,1,country_wd
Q31396123,Kigulya,,1,0,38.8,hill,1,country_wd
Q31396124,Kigulu,,1,0,38.8,hill,1,country_wd
Q31396125,Kigulu,,1,0,38.8,hill,1,country_wd
Q31396126,Kigarama,,1,0,38.8,hill,1,country_wd
Q31396129,Kidimbuli,,1,0,38.8,hill,1,country_wd
Q31396130,Kichok,,1,0,38.8,hill,1,country_wd
Q31396131,Kiando,,1,0,38.8,hill,1,country_wd
Q31396132,Kianamo,,1,0,38.8,summit,1,country_wd
Q31396133,Kei,,1,0,38.8,hill,1,country_wd
Q31396134,Kazir,,1,0,38.8,hill,1,country_wd
Q31396135,Kazidi,,1,0,38.8,hill,1,country_wd
Q31396136,Kawembe,,1,0,38.8,hill,1,country_wd
Q31396138,Katunguru,,1,0,38.8,summit,1,country_wd
Q31396139,Katigusa,,1,0,38.8,hill,1,country_wd
Q31396140,Kateli,,1,0,38.8,hill,1,country_wd
Q31396141,Katabwa,,1,0,38.8,summit,1,country_wd
Q31396142,Katabarua,,1,0,38.8,mountain,1,country_wd
Q31396143,Kasongoire,,1,0,38.8,hill,1,country_wd
Q31396144,Karinga,,1,0,38.8,hill,1,country_wd
Q31396145,Kariabor,,1,0,38.8,hill,1,country_wd
Q31396146,Karangora,,1,0,38.8,summit,1,country_wd
Q31396147,Kapochom,,1,0,38.8,hill,1,country_wd
Q31396148,Kapendongor,,1,0,38.8,hill,1,country_wd
Q31396149,Kamigo,,1,0,38.8,hill,1,country_wd
Q31396150,Kalonge,,1,0,38.8,summit,1,country_wd
Q31396151,Amobwasi,,1,0,38.8,hill,1,country_wd
Q31396152,Kaliro,,1,0,38.8,hill,1,country_wd
Q31396153,Kalingalem,,1,0,38.8,hill,1,country_wd
Q31396155,Kaligee,,1,0,38.8,hill,1,country_wd
Q31396157,Kalengili,,1,0,38.8,summit,1,country_wd
Q31396158,Kalamuwi,,1,0,38.8,hill,1,country_wd
Q31396159,Kakuka,,1,0,38.8,summit,1,country_wd
Q31396160,Kakaka,,1,0,38.8,summit,1,country_wd
Q31396161,Kaduku,,1,0,38.8,hill,1,country_wd
Q31396162,Kadomera,,1,0,38.8,hill,1,country_wd
Q31396163,Kadanyeko,,1,0,38.8,hill,1,country_wd
Q31396164,Kachut,,1,0,38.8,hill,1,country_wd
Q31396165,Kachonga,,1,0,38.8,hill,1,country_wd
Q31396166,Kacheri,,1,0,38.8,hill,1,country_wd
Q31396167,Kabusyak,,1,0,38.8,hill,1,country_wd
Q31396168,Kaburengwa,,1,0,38.8,hill,1,country_wd
Q31396169,Kabungo Ridge,,1,0,38.8,mountain ridge,1,country_wd
Q31396170,Kababito,,1,0,38.8,hill,1,country_wd
Q31396171,Jakawai,,1,0,38.8,hill,1,country_wd
Q31396172,Iwemba,,1,0,38.8,hill,1,country_wd
Q31396174,Itor,,1,0,38.8,hill,1,country_wd
Q31396175,Isi,,1,0,38.8,hill,1,country_wd
