qitem,label,sitelink_count,local_title,local_bytes,ref_bytes,views,completeness,is_stub
Q31209259,Barnabas Nawangwe,7,Barnabas Nawangwe,1965,13500.0,1534,14.6,True
Q2183668,Moyo District,21,Wilaya ya Moyo,1350,6468.0,1531,20.9,True
Q3539730,Zombo District,19,Wilaya ya Zombo,1346,11145.0,1529,12.1,True
Q1441372,Francis Ayume,5,Francis Ayume,3477,5961.0,1529,58.3,False
Q1084754,Amba people,7,Waamba,1285,7189.0,1523,17.9,True
Q2318123,Luweero,12,Luweero,1022,10681.0,1522,9.6,True
Q1375825,Nebbi District,20,Wilaya ya Nebbi,1345,7344.0,1520,18.3,True
Q3499673,Adjumani,18,Adjumani,1047,10998.0,1518,9.5,True
Q3539648,Rubirizi District,17,Wilaya ya Rubirizi,1366,7200.0,1516,19.0,True
Q3539116,Kiryandongo District,19,Wilaya ya Kiryandongo,1390,6374.0,1511,21.8,True
Q933338,Mpigi,11,Mpigi,1108,11361.0,1490,9.8,True
Q38249546,Kyotera District,10,Wilaya ya Kyotera,1342,5342.0,1477,25.1,True
Q3243950,list of rivers of Uganda,8,Orodha ya mito ya Uganda,82372,4203.0,1476,1959.8,False
Q2193389,Moroto Town,14,Moroto,1094,11920.0,1467,9.2,True
Q24886704,Kyangwali Refugee Settlement,6,Makazi ya Wakimbizi ya Kyangwali,2598,9800.0,1461,26.5,False
Q976883,Ssembabule District,19,Wilaya ya Sembabule,1401,6674.0,1460,21.0,True
Q33794,Nyoro,14,Kinyoro (lugha),693,5781.0,1459,12.0,True
Q5761037,Onek Hilary Obaloker,10,Hilary Onek,1999,20706.0,1451,9.7,True
Q1186535,Hoima District,19,Wilaya ya Hoima,1343,8334.0,1446,16.1,True
Q56326,Karamojong,9,Kikaramojong,765,13425.0,1434,5.7,True
Q556009,Moses Ndiema Kipsiro,20,Moses Ndiema Kipsiro,949,18689.0,1424,5.1,True
Q23304245,James Isabirye Mugoya,5,James Isabirye Mugoya,1817,4574.0,1422,39.7,True
Q580538,Kisoro District,22,Wilaya ya Kisoro,1355,5491.0,1418,24.7,True
Q263372,Dorcus Inzikuru,22,Dorcus Inzikuru,865,10017.0,1398,8.6,True
Q3740241,Masaba,9,Kimasaaba (lugha),775,4700.0,1396,16.5,True
Q23808691,Ssabagabo,11,Ssabagabo,775,9551.0,1384,8.1,True
Q26702189,Nana Kagga,19,Nana Kagga,2053,16612.0,1381,12.4,False
Q26705067,Halimah Nakaayi,26,Halimah Nakaayi,1384,19689.0,1376,7.0,True
Q19667624,Maurice Kirya,7,Maurice Kirya,1569,9348.0,1357,16.8,True
Q69485762,Mustafa Kizza,6,Mustafa Kizza,4531,14752.0,1356,30.7,False
Q1114915,Namayingo District,17,Wilaya ya Namayingo,1374,9597.0,1350,14.3,True
Q604966,Kibaale District,19,Wilaya ya Kibaale,1362,10729.0,1347,12.7,True
Q1375812,Bukedea District,20,Wilaya ya Bukedea,1408,4412.0,1345,31.9,True
Q28474561,Muhammad Shaban,14,Muhammad Shaban,1898,9138.0,1337,20.8,True
Q500162,Kitgum District,22,Wilaya ya Kitgum,1358,8071.0,1336,16.8,True
Q253593,Mount Baker,16,Mlima Baker,688,4084.0,1326,16.8,True
Q2361829,Konjo,9,Kikonzo,795,5705.0,1320,13.9,True
Q800167,Gwere people,7,Wagwere,759,13280.0,1314,5.7,True
Q60769695,Kassanda District,9,Wilaya ya Kasanda,1359,7665.0,1313,17.7,True
Q983748,Jinja District,24,Wilaya ya Jinja,1347,3790.0,1311,35.5,True
Q492275,Port Bell,14,Port Bell,683,12849.0,1311,5.3,True
Q1318822,Amolatar District,19,Wilaya ya Amolatar,1347,9053.0,1290,14.9,True
Q19766057,Joan Kagezi,5,Joan Kagezi,2422,14742.0,1279,16.4,False
Q3539277,Lamwo District,18,Wilaya ya Lamwo,1346,4972.0,1269,27.1,True
Q1229793,Buliisa District,21,Wilaya ya Buliisa,1331,9704.0,1266,13.7,True
Q1318865,Kiruhura District,19,Wilaya ya Kiruhura,1340,7388.0,1264,18.1,True
Q581822,Mbale District,19,Wilaya ya Mbale,1347,10341.0,1264,13.0,True
Q56670,Ma'di,8,Kima'di,918,9992.0,1263,9.2,True
Q5002521,Butiaba,7,Butiaba,2366,6874.0,1261,34.4,False
Q6349469,Kakira,7,Kakira,1811,7926.0,1252,22.8,True
Q1003143,Bujagali Falls,9,Maporomoko ya Bujagali,1165,3607.0,1251,32.3,True
Q451589,Pakwach,19,Pakwach,356,12466.0,1243,2.9,True
Q4986717,Bujagali Hydroelectric Power Station,7,Lambo la Bujagali,1236,18546.0,1232,6.7,True
Q2692613,Katonga River,18,Mto Katonga,1493,3006.0,1226,49.7,True
Q3539572,Nwoya District,19,Wilaya ya Nwoya,1344,5429.0,1220,24.8,True
Q5003218,Buvuma Island,8,Kisiwa cha Buvuma,448,6751.0,1217,6.6,True
Q3539547,Ntoroko District,17,Wilaya ya Ntoroko,1357,5311.0,1216,25.6,True
Q18719438,Grace Nakimera,8,Grace Nakimera,4248,6255.0,1214,67.9,False
Q4246850,Kumam people,6,Wakumam,604,7913.0,1208,7.6,True
Q14734444,Solomy Balungi Bossa,11,Solome Bossa,9736,11405.0,1206,85.4,False
Q6701734,Lukaya,8,"Lukaya, Uganda",610,7251.0,1199,8.4,True
Q1375755,Butaleja District,20,Wilaya ya Butaleja,1340,7588.0,1194,17.7,True
Q16148118,Grace Akallo,10,Grace Akallo,4930,21432.0,1188,23.0,False
Q3321622,Butambala District,22,Wilaya ya Butambala,1379,5196.0,1186,26.5,True
Q1375771,Amuru District,21,Wilaya ya Amuru,1316,5386.0,1184,24.4,True
Q4739981,Amanya Mushega,5,Amanya Mushega,2400,5802.0,1184,41.4,False
Q60769700,Kikuube District,10,Wilaya ya Kibuube,1357,8968.0,1183,15.1,True
Q3802457,Bushenyi-ishaka Municipality,5,Ishaka,2156,10336.0,1178,20.9,False
Q768282,Augustine Kasujja,16,Augustine Kasujja,1450,11749.0,1177,12.3,True
Q18719488,Irene Ntale,8,Irene Ntale,10073,7674.0,1176,131.3,False
Q3539414,Mitooma District,17,Wilaya ya Mitooma,1360,6180.0,1174,22.0,True
Q164474,Kamuli District,23,Wilaya ya Kamuli,1372,9806.0,1164,14.0,True
Q1375843,Pallisa District,20,Wilaya ya Pallisa,1364,6322.0,1163,21.6,True
Q3321998,Kween District,20,Wilaya ya Kween,1349,4834.0,1161,27.9,True
Q1375850,Moroto District,20,Wilaya ya Moroto,1358,7292.0,1160,18.6,True
Q38249480,Kakumiro District,9,Wilaya ya Kakumiro,1420,9260.0,1160,15.3,True
Q995221,Kayunga,18,Kayunga,351,8327.0,1146,4.2,True
Q1649358,Wakiso Town,13,Wakiso,1004,10294.0,1139,9.8,True
Q87725048,Oscar Chelimo,12,Oscar Chelimo,912,9980.0,1134,9.1,True
Q1032238,Masindi District,22,Wilaya ya Masindi,1367,9659.0,1120,14.2,True
Q544320,Kitgum,15,Kitgum,1052,5599.0,1120,18.8,True
Q5216261,Dani Wadada Nabudere,7,Dani Wadada Nabudere,2588,24778.0,1120,10.4,False
Q206519,Lira District,22,Wilaya ya Lira,1336,7136.0,1118,18.7,True
Q1114977,Luuka District,21,Wilaya ya Luuka,1346,6080.0,1116,22.1,True
Q849083,Roman Catholic Archdiocese of Kampala,16,Jimbo Kuu la Kampala,1374,12009.0,1112,11.4,True
Q1229750,Apac District,19,Wilaya ya Apac,1425,6034.0,1111,23.6,True
Q1810614,Kiboga,11,Kiboga (Uganda),813,10721.0,1110,7.6,True
Q1114868,Bulambuli District,18,Wilaya ya Bulambuli,1375,7124.0,1109,19.3,True
Q7901699,Usama Mukwaya,9,Usama Mukwaya,5795,46319.0,1107,12.5,False
Q3321614,Kalungu District,23,Wilaya ya Kalungu,1358,3972.0,1106,34.2,True
Q742655,Kalangala,15,Kalangala,808,7484.0,1105,10.8,True
Q88676023,Leah Namugerwa,21,Leah Namugerwa,5909,7095.0,1102,83.3,False
Q6699831,Lugogo Cricket Oval,9,Uwanja wa michezo wa Lugogo,961,3631.0,1100,26.5,True
Q1318833,Oyam District,20,Wilaya ya Oyam,1368,4802.0,1094,28.5,True
Q15045852,Malaba,7,"Malaba, Uganda",260,11787.0,1081,2.2,True
Q3539151,Kole District,19,Wilaya ya Kole (Uganda),1386,5511.0,1076,25.1,True
Q47494842,Jayne Njeri Wanjiru Kihara,5,Jayne Kihara,1245,3853.0,1076,32.3,True
Q1994275,Njeru,18,Njeru,655,6957.0,1070,9.4,True
Q16855989,Barbara Kimenye,9,Barbara Kimenye,1581,12625.0,1070,12.5,True
Q1229797,Bushenyi District,19,Wilaya ya Bushenyi,1369,6980.0,1067,19.6,True
Q1229930,Katakwi District,22,Wilaya ya Katakwi,1360,6502.0,1059,20.9,True
Q43290694,Anita Beryl,6,Anita Beryl,644,9482.0,1056,6.8,True
Q1375835,Sironko District,19,Wilaya ya Sironko,1362,8247.0,1055,16.5,True
Q3321608,Buvuma District,23,Wilaya ya Buvuma,1350,6239.0,1054,21.6,True
Q1362085,Budaka District,21,Wilaya ya Budaka,1328,5273.0,1054,25.2,True
Q1375868,Bukwo District,20,Wilaya ya Bukwa,1315,6676.0,1053,19.7,True
Q5257537,Denis Ssebuggwawo Wasswa,6,Dionisi Ssebuggwawo,2727,5130.0,1053,53.2,False
Q56651140,Fahad Bayo,8,Fahad Bayo,1992,8984.0,1050,22.2,True
Q1114938,Buyende District,19,Wilaya ya Buyende,1360,5717.0,1049,23.8,True
Q3321599,Bukomansimbi District,22,Wilaya ya Bukomansimbi,1365,4298.0,1047,31.8,True
Q1091595,Mbarara District,18,Wilaya ya Mbarara,1447,9574.0,1046,15.1,True
Q4305496,Mpondwe,7,Mpondwe,260,11735.0,1043,2.2,True
Q1091337,Soroti District,23,Wilaya ya Soroti,1351,5629.0,1040,24.0,True
Q21285400,Mumbi Maina,9,Mumbi Maina,407,9418.0,1037,4.3,True
Q16236793,Ismail Watenga,6,Ismail Watenga,624,9494.0,1037,6.6,True
Q42717997,Victor Kiplangat,22,Victor Kiplangat,1342,5094.0,1035,26.3,True
Q1318877,Ibanda District,19,Wilaya ya Ibanda,1326,5516.0,1033,24.0,True
Q22278491,Laura Kahunde,8,Laura Kahunde,2432,4753.0,1028,51.2,False
Q6297101,Joy Doreen Biira,7,Joy Doreen Biira,4665,16690.0,1026,28.0,False
Q1229906,Kaberamaido District,20,Wilaya ya Kaberamaido,1370,5865.0,1019,23.4,True
Q1229798,Bugiri District,22,Wilaya ya Bugiri,1359,7598.0,1018,17.9,True
Q44377523,Butebo District,8,Wilaya ya Butebo,1362,8140.0,1018,16.7,True
Q1151062,Kumi District,23,Wilaya ya Kumi,1341,4403.0,1016,30.5,True
Q4777813,Anup Singh Choudry,8,Anup Singh Choudry,3497,6373.0,1016,54.9,False
Q44380663,Namisindwa District,8,Wilaya ya Namisindwa,1394,7690.0,1014,18.1,True
Q38249597,Omoro District,9,Wilaya ya Omoro,1341,6135.0,1013,21.9,True
Q1229881,Kaabong District,20,Wilaya ya Kaabong,1332,7278.0,1000,18.3,True
Q38249484,Kagadi District,9,Wilaya ya Kagadi,1350,6810.0,995,19.8,True
Q892064,Kiboga District,24,Wilaya ya Kiboga,1339,4834.0,991,27.7,True
Q1338340,Emmanuel Kiwanuka Nsubuga,14,Emmanuel Nsubuga,1322,6040.0,989,21.9,True
Q106577120,Steven Sserwadda,8,Steven Sserwadda,3866,11984.0,979,32.3,False
Q18687836,Jessica Horn,11,Jessica Horn,6486,14183.0,978,45.7,False
Q1230005,Mityana District,22,Wilaya ya Mityana,1318,3417.0,974,38.6,True
Q6944218,Mutukula,6,"Mutukula, Uganda",259,10555.0,970,2.5,True
Q6700211,Rukungiri,12,Rukungiri,1008,8835.0,964,11.4,True
Q97160187,Obongi District,6,Wilaya ya Obongi,1333,4530.0,964,29.4,True
Q1375780,Abim District,22,Wilaya ya Abim,1306,7137.0,963,18.3,True
Q4790403,Sezibwa River,11,Mto Sezibwa,1033,6145.0,960,16.8,True
Q5541235,George Kanyeihamba,6,George W. Kanyeihamba,8662,15202.0,956,57.0,False
Q1375819,Namutumba District,19,Wilaya ya Namutumba,1348,7676.0,952,17.6,True
Q100801324,Julie Mutesasira,6,Julie Mutesasira,1172,8354.0,947,14.0,True
Q1971400,Adhola,7,Kiadhola,732,2683.0,944,27.3,True
Q18638153,Nicholas Wadada,12,Nicholas Wadada,439,6849.0,942,6.4,True
Q1114927,Serere District,19,Wilaya ya Serere,1354,5395.0,939,25.1,True
Q6349478,Kakiri,9,Kakiri,609,11915.0,939,5.1,True
Q2463008,Bushenyi,14,Bushenyi,1128,11280.0,935,10.0,True
Q926417,Kampala District,17,Wilaya ya Kampala,1357,44.0,934,3084.1,True
Q6349017,Kajjansi,8,Kajjansi,2561,5104.0,933,50.2,False
Q16235860,Dan Sserunkuma,10,Dan Sserunkuma,506,15963.0,932,3.2,True
Q3537661,Buhweju District,16,Wilaya ya Buhweju,1371,7610.0,926,18.0,True
Q38249629,Bunyangabu District,9,Wilaya ya Bunyangabu,1480,7926.0,923,18.7,True
Q3539495,Napak District,18,Wilaya ya Napak,1347,4783.0,922,28.2,True
Q1230035,Pader District,21,Wilaya ya Pader,1435,6009.0,915,23.9,True
Q1318843,Kotido District,18,Wilaya ya Kotido,1351,7745.0,913,17.4,True
Q3539711,Sheema District,18,Wilaya ya Sheema,1354,4493.0,911,30.1,True
Q13124650,list of lakes in Uganda,8,Orodha ya maziwa ya Uganda,2741,1186.0,900,231.1,False
Q1375789,Manafwa District,19,Wilaya ya Manafwa,1335,6147.0,899,21.7,True
Q6213802,Joel Okuyo Atiku,7,Joel Okuyo Atiku,8327,12978.0,899,64.2,False
Q2470025,Kanungu,11,Kanungu,380,11714.0,892,3.2,True
Q79394836,Theresa Musoke,6,Theresa Musoke,2277,6664.0,886,34.2,False
Q1318815,Kyenjojo District,19,Wilaya ya Kyenjojo,1369,6031.0,884,22.7,True
Q49549938,Juliane Okot Bitek,7,Otoniya J. Okot Bitek,3313,17728.0,880,18.7,False
Q3069348,Geofrey Massa,13,Geoffrey Massa,1557,8573.0,879,18.2,True
Q38249567,Pakwach District,10,Wilaya ya Pakwach,1357,5850.0,879,23.2,True
Q6687695,Lyantonde,7,Lyantonde,1055,7659.0,879,13.8,True
Q4986830,Bukedea,10,Bukedea,1071,6239.0,876,17.2,True
Q1229800,Busia District,22,"Wilaya ya Busia, Uganda",1454,7498.0,871,19.4,True
Q1375762,Amuria District,22,Wilaya ya Amuria,1325,4435.0,869,29.9,True
Q7042596,Nkokonjeru,6,Nkokonjeru,260,10367.0,866,2.5,True
Q3536116,Amudat District,18,Wilaya ya Amudat,1354,5582.0,849,24.3,True
Q96678402,Joyce Bagala,6,Joyce Bagala,3537,7294.0,845,48.5,False
Q56063014,Angela Kalule,6,Angela Kalule,1941,3451.0,844,56.2,True
Q56445,Sabiny,8,Kikupsabiny,756,5077.0,836,14.9,True
Q2034078,Achwa,15,Mto Achwa,918,11125.0,823,8.3,True
Q36323,Pökoot,11,Kipokoot,766,3087.0,814,24.8,True
Q110865903,Nyombi Morris,10,Nyombi Morris,1750,11276.0,814,15.5,True
Q8049703,Yash Tandon,6,Yash Tandon,2358,14507.0,811,16.3,False
Q1422911,Mount Moroto,17,Mlima Moroto,576,4386.0,805,13.1,True
Q1375853,Nakapiripirit District,20,Wilaya ya Nakapiripirit,1413,5502.0,804,25.7,True
Q16751154,Phillip Wafula Ogutu,5,Wafula Oguttu,2106,11932.0,804,17.7,False
Q1114903,Ngora District,18,Wilaya ya Ngora,1347,5837.0,801,23.1,True
Q487953,Lake Kwania,16,Ziwa Kwania,464,5761.0,801,8.1,True
Q4363229,Bugiri,12,Bugiri,1267,10641.0,800,11.9,True
Q16849160,Jamal Salim,14,Salim Magoola,1332,5318.0,799,25.0,True
Q3536082,Alebtong District,17,Wilaya ya Alebtong,1366,5435.0,798,25.1,True
Q3088116,Kamuli,13,"Kamuli, Uganda",1132,10201.0,791,11.1,True
Q2658047,Nakapiripirit,10,Nakapiripirit,1204,7849.0,790,15.3,True
Q927377,Joseph Kizito,12,Nestroy Kizito,1764,9341.0,787,18.9,True
Q1114885,Kibuku District,18,Wilaya ya Kibuku,1354,6577.0,785,20.6,True
Q2488907,Yumbe,11,Yumbe,1030,9687.0,785,10.6,True
Q19668732,Sylvia Owori,7,Sylvia Owori,2088,7899.0,781,26.4,False
Q49253,Irene Muloni,12,Irene Muloni,5312,8606.0,780,61.7,False
Q60769699,Kwania District,8,Wilaya ya Kwania,1311,9037.0,778,14.5,True
Q1375878,Lyantonde District,21,Wilaya ya Lyantonde,1332,5198.0,773,25.6,True
Q6273034,Kumi Town,9,Kumi (Uganda),1053,10749.0,770,9.8,True
Q97487774,Karenga District,6,Wilaya ya Karenga,1342,8378.0,770,16.0,True
Q6272234,Namutumba,8,Namutumba,973,10519.0,769,9.2,True
Q6346322,Kagadi,7,Kagadi,687,9164.0,765,7.5,True
Q106691310,Juliet Nalukenge,5,Juliet Nalukenge,3068,11956.0,762,25.7,False
Q6430657,Koome Island,8,Kisiwa cha Koome,423,3133.0,761,13.5,True
Q1375859,Kaliro District,24,Wilaya ya Kaliro,1320,5740.0,760,23.0,True
Q4750961,Anaka,8,Anaka,1266,7091.0,755,17.9,True
Q2547740,Lake Wamala,15,Ziwa Wamala,702,7252.0,752,9.7,True
Q7367874,Rose Namayanja,9,Rose Namayanja,1319,13592.0,745,9.7,True
Q32930,Bukusu,8,Kibukusu,3727,4997.0,745,74.6,False
Q4986157,Bugembe,8,Bugembe,2772,4261.0,742,65.1,False
Q60769698,Kapelebyong District,8,Wilaya ya Kapelebyong,1391,9907.0,742,14.0,True
Q1114954,Lwengo District,21,Wilaya ya Lwengo,1350,3780.0,738,35.7,True
Q4790395,Kafu,10,Mto Kafu (Uganda magharibi),836,5141.0,738,16.3,True
Q5679880,Hassan Wasswa,12,Hassan Wasswa,470,8112.0,735,5.8,True
Q88644581,Emily Nakalema,7,Emily Nakalema,3762,5319.0,735,70.7,False
Q38249602,Rubanda District,9,Wilaya ya Rubanda,1358,6698.0,723,20.3,True
Q6477049,Lake Mutanda,16,Ziwa Mutanda,979,5004.0,719,19.6,True
Q105906548,Naluyima Betty Ethel,5,Betty Ethel Naluyima,1822,2734.0,716,66.6,True
Q124255713,Bakisimba,5,Bakisimba,6658,8044.0,713,82.8,False
Q4741909,Ambrosio Kibuuka,5,Ambrosio Kibuuka,2337,6120.0,713,38.2,False
Q1365449,Bududa District,21,Wilaya ya Bududa,1326,7639.0,705,17.4,True
Q5586186,Goretti Kyomuhendo,12,Goretti Kyomuhendo,3845,19006.0,698,20.2,False
Q3185425,Joseph Ochaya,12,Joseph Ochaya,669,9195.0,690,7.3,True
Q30627004,Namayumba,5,Namayumba,260,10982.0,690,2.4,True
Q3437607,Soo language,13,Kisoo,899,4971.0,676,18.1,True
Q105839655,Rwakoojo Robina Gureme,7,Robina Gureme Rwakoojo,1534,11149.0,674,13.8,True
Q7070387,Nusura Tiperu,7,Nusura Tiperu,2746,6109.0,674,45.0,False
Q6272909,Kaabong,9,Kaabong,808,7253.0,673,11.1,True
Q38249615,Rukiga District,8,Wilaya ya Rukiga,1448,6631.0,673,21.8,True
Q11010612,Gideon Byamugisha,6,Gideon Byamugisha,2614,9622.0,673,27.2,False
Q6922300,Mount Morungole,8,Mlima Morungole,539,1572.0,672,34.3,True
Q6474983,Lake Bisina,14,Ziwa Bisina,565,11988.0,665,4.7,True
Q4357793,Mayuge,8,Mayuge,1259,11069.0,665,11.4,True
Q57825198,Adoa Hellen Abeku,7,Hellen Adoa,3404,5992.0,660,56.8,False
Q22958193,Wendy Kimani,10,Wendy Kimani,5331,10261.0,658,52.0,False
Q2297538,Pallisa,14,Pallisa,993,9888.0,651,10.0,True
Q3993279,Tony Mawejje,12,Tony Mawejje,3729,19766.0,650,18.9,False
Q4286483,Dora Mwima,9,Dora Mwima,6673,7901.0,649,84.5,False
Q22082376,Elegu,5,Elegu,233,9501.0,648,2.5,True
Q3526895,Kaliro,8,Kaliro,811,9207.0,641,8.8,True
Q6353141,Kalisizo,8,Kalisizo,610,9109.0,636,6.7,True
Q57828565,Ababiku Jesca,12,Jesca Ababiku,4129,9276.0,635,44.5,False
Q4667801,Abim,10,Abim,912,6411.0,634,14.2,True
Q5623559,Gwere,9,Kigwere (lugha),780,5725.0,634,13.6,True
Q5368395,Kyenjojo,10,Kyenjojo,1096,9945.0,633,11.0,True
Q35307543,Rwizi river,7,Mto Ruizi (Mbarara),743,18805.0,632,4.0,True
Q6344553,Kabwohe,6,Sheema,682,11813.0,631,5.8,True
Q51078086,Taddeo Lwanga,7,Taddeo Lwanga,3327,11119.0,629,29.9,False
Q23541071,Michael Wawuyo Jr.,8,Michael Wawuyo Jr,798,5428.0,626,14.7,True
Q4986374,Buikwe,10,Buikwe,6455,10162.0,622,63.5,False
Q2505963,Kotido,12,Kotido,1057,5301.0,618,19.9,True
Q3539602,Otuke District,17,Wilaya ya Otuke,1344,5030.0,612,26.7,True
Q56556,Aringa,9,Kiaringa,733,1599.0,611,45.8,True
Q11165235,Gungu,6,Kigungu (lugha),776,9646.0,611,8.0,True
Q6450860,Kyazanga,6,Kyazanga,852,6755.0,610,12.6,True
Q4936361,Monica Arac de Nyeko,14,Monica Arac de Nyeko,4301,11750.0,607,36.6,False
Q108187429,Tarsis Orogot,8,Tarsis Orogot,2365,3881.0,603,60.9,False
Q1318872,Dokolo District,17,Wilaya ya Dokolo,1273,5010.0,602,25.4,True
Q2416628,Thelma Awori,10,Thelma Awori,5632,11259.0,595,50.0,False
Q6406018,Kihihi,8,Kihiihi,610,9508.0,595,6.4,True
Q4748920,Amudat,8,Amudat,358,10460.0,591,3.4,True
Q42571276,Gita Ramjee,19,Gita Ramjee,4809,9748.0,584,49.3,False
Q2174978,Nebbi,14,Nebbi,1048,9605.0,584,10.9,True
Q6095988,Ivan Bukenya,7,Ivan Bukenya,430,20365.0,582,2.1,True
Q16846976,Natasha Sinayobye,10,Natasha Sinayobye,4553,6183.0,579,73.6,False
Q22082390,Masulita,5,Masulita,260,9056.0,579,2.9,True
Q47805453,Catherine Kyobutungi,8,Catherine Kyobutungi,16229,15342.0,577,105.8,False
Q4996412,Buliisa,8,Buliisa,816,7634.0,577,10.7,True
Q28377766,Murushid Juuko,14,Murushid Juuko,689,10419.0,573,6.6,True
Q124214913,Bwola,7,Bwola,3969,4256.0,572,93.3,False
Q4985181,Bududa,5,Bududa,958,9225.0,571,10.4,True
Q126939025,Male Mabirizi,5,Male Mabirizi,1899,10547.0,565,18.0,True
Q34949766,Esther Chebet,10,Esther Chebet,2140,3980.0,563,53.8,False
Q24236548,Kassanda,5,Kassanda,1124,4359.0,560,25.8,True
Q15076215,Wobulenzi,8,Wobulenzi,908,8952.0,559,10.1,True
Q19609590,Harriet Anena,13,Harriet Anena,2553,20417.0,558,12.5,False
Q6760048,Margaret Zziwa,8,Margaret Zziwa,5005,9017.0,558,55.5,False
Q147957,Zarina Bhimji,12,Zarina Bhimji,6423,10617.0,555,60.5,False
Q6983774,Ndo,6,Kindo,884,867.0,553,102.0,True
Q3529595,Nakaseke,8,Nakaseke,999,10571.0,552,9.5,True
Q7383562,Ruuli,6,Kiruuli (lugha),673,5049.0,552,13.3,True
Q109920237,Shakila Rahim Lamar,5,Shakila Rahim Lamar,2431,5757.0,551,42.2,False
Q755806,Atiak,6,Atiak,1828,8433.0,546,21.7,True
Q4987159,Bukwa,6,Bukwa,875,4080.0,545,21.4,True
Q72408609,Hilda Flavia Nakabuye,15,Hilda Flavia Nakabuye,2785,7315.0,543,38.1,False
Q5002346,Butaleja,7,Butaleja,838,10086.0,541,8.3,True
Q870628,Roman Catholic Diocese of Kiyinda–Mityana,12,Jimbo Katoliki la Kiyinda-Mityana,726,6171.0,539,11.8,True
Q7147679,Patrick Ssenjovu,9,Patrick Ssenjovu,1321,3699.0,539,35.7,True
Q2544864,Katakwi,8,Katakwi,379,6575.0,537,5.8,True
Q4790362,Mayanja River,8,Mto Mayanja (Kafu),1071,3978.0,530,26.9,True
Q1962096,Lake Nabugabo,13,Ziwa Nabugabo,1046,11006.0,526,9.5,True
Q492869,Davis Kamoga,20,Davis Kamoga,951,3412.0,524,27.9,True
Q42346183,Doreen Mirembe,10,Doreen Mirembe,2926,8829.0,524,33.1,False
Q6150822,Janat Mukwaya,8,Janat Mkwaya,3352,8643.0,522,38.8,False
Q6354249,Kalongo,8,Kalongo,244,6506.0,522,3.8,True
Q6081116,Isingiro,7,"Isingiro, Uganda",353,10391.0,519,3.4,True
Q134177753,Nicholas Omonuk,15,Nicholas Omonuk,22304,23409.0,517,95.3,False
Q64691310,Patrick Kaddu,12,Patrick Kaddu,2263,11809.0,514,19.2,False
Q3321899,Mount Kadam,9,Mlima Kadam,552,2625.0,513,21.0,True
Q40229556,Leni Shida,10,Leni Shida,379,10354.0,507,3.7,True
Q16730067,Isaac Muleme,9,Isaac Muleme,646,7675.0,504,8.4,True
Q5288769,Dokolo,8,Dokolo,827,10086.0,503,8.2,True
Q7679530,Talinga,6,Kitalinga-Bwisi (lugha),871,2070.0,503,42.1,True
Q106690864,Sandra Nabweteme,6,Sandra Nabweteme,1468,8619.0,498,17.0,True
Q6944591,Mvuba,7,Kimvuba,856,1121.0,497,76.4,True
Q6943778,Muteesa II Stadium,7,Uwanja wa michezo wa Mutesa II,1001,1471.0,496,68.0,True
Q48220130,Monica Mugenyi,6,Monica Mugenyi,778,6107.0,494,12.7,True
Q992016,Moyo Town,9,Moyo (mji),437,9735.0,493,4.5,True
Q17379677,Winnie Nanyondo,12,Winnie Nanyondo,955,11296.0,490,8.5,True
Q3739441,saamia,6,Kisaamia,911,1364.0,490,66.8,True
Q19893869,Akina Mama wa Afrika,5,Akina Mama wa Afrika,2387,7459.0,488,32.0,False
Q28036183,Rehema Nanfuka,14,Rehema Nanfuka,12379,21115.0,487,58.6,False
Q2789444,Kibaale,9,Kibaale,1022,7479.0,482,13.7,True
Q61473228,Santa Anzo,12,Santa Anzo,1535,9195.0,478,16.7,True
Q26611955,Stella Chesang,11,Stella Chesang,1551,12862.0,477,12.1,True
Q5590968,Grace Akello,20,Grace Akello,2153,8393.0,475,25.7,False
Q42679907,Barbara Kaija,9,Barbara Kaija,4473,5479.0,475,81.6,False
Q16149492,Ashraf Ssemwogerere,5,Ashraf Ssemwogerere,1438,4597.0,473,31.3,True
Q60766910,Nabilatuk District,7,Wilaya ya Nabilatuk,1380,8959.0,472,15.4,True
Q1820455,Sembabule,10,Sembabule,1057,5721.0,469,18.5,True
Q111905642,Derrick Kakooza,9,Derrick Kakooza,1506,7385.0,469,20.4,True
Q64743813,George William Kyeyune,7,George William Kyeyune,1532,5527.0,469,27.7,True
Q4790369,Nkusi River,7,Mto Nkusi,797,4620.0,466,17.3,True
Q7648225,Susan Nalugwa Kiguli,7,Susan Nalugwa Kiguli,4575,11049.0,466,41.4,False
Q788423,Amba,7,Kiamba (Uganda),904,1984.0,464,45.6,True
Q50379531,Sarah Nyendwoha Ntiro,7,Sarah Nyendwoha Ntiro,4840,9652.0,463,50.1,False
Q35732471,Lake Kijanebalola,7,Ziwa Kijanebalola,531,7038.0,459,7.5,True
Q117085800,Gertrude Njuba,5,Gertrude Njuba,4501,4504.0,457,99.9,False
Q3739448,Nyole,6,Kinyole (lugha),693,5004.0,455,13.8,True
Q125750508,Namutaawe Joan,8,Joan Namutaawe,1715,4387.0,453,39.1,True
Q4864845,Budaka town,10,Budaka,1005,9994.0,450,10.1,True
Q6685692,Kanoni,9,"Kanoni, Uganda",748,6967.0,448,10.7,True
Q55080773,Carolyne Wanjiku Tharau,6,Carolyne Wanjiku Tharau,2570,10259.0,445,25.1,False
