qitem,label,sitelink_count,num_strategies,strategies,types,gender_qid,admin_qid,latitude,longitude,date_of_birth,inception,en_title,lg_title,sw_title,en_views,is_core,gender,admin_label,type_labels
Q65048620,Ibrahim Mukiibi,2,1,citizenship_wd,Q5,Q6581097,,,,1945-05-04T00:00:00Z,,Ibrahim Mukiibi,Ibrahim Mukiibi,,0,1,male,,human
Q65049361,1962 Ugandan Independence Tournament,2,2,country_wd|keyword_title,Q1478437,,,,,,,1962 Ugandan Independence Tournament,1962 Empaka z'omupiira ez'ameefuga ga Uganda.,,0,1,,,association football competition
Q65052298,NSSF Mbarara Complex,1,1,country_wd,Q41176,,Q731039,-0.61,30.659722222,,2019-06-28T00:00:00Z,NSSF Mbarara Complex,,,0,1,,Mbarara City,building
Q65056549,Mutolere,1,1,country_wd,Q486972,,Q580538,-1.248888888,29.713611111,,,Mutolere,,,0,1,,Kisoro District,human settlement
Q65056919,Busengo,1,2,country_wd|keyword_title,Q902814,,Q580538,-1.161944,29.584167,,,"Busengo, Uganda",,,0,1,,Kisoro District,border city
Q65057060,Naluwerere,1,1,country_wd,Q486972,,,,,,,Naluwerere,,,0,1,,,human settlement
Q65059170,Uganda Land Commission,1,2,country_wd|keyword_title,,,,,,,1995-01-01T00:00:00Z,Uganda Land Commission,,,0,1,,,
Q65061857,Nambi,2,1,keyword_title,Q178885,Q6581072,,,,,,Nambi (mythology),Nambi (enfumo) .,,0,0,female,,deity
Q65062396,Kahunge,1,1,country_wd,Q486972,,Q1318806,,,,,Kahunge,,,0,1,,Kamwenge District,human settlement
Q65063770,list of regions of Uganda by Human Development Index,2,1,keyword_title,Q13406463,,,,,,,List of regions of Uganda by Human Development Index,,,0,0,,,Wikimedia list article
Q65063774,National Planning Authority of Uganda,1,2,country_wd|keyword_title,Q1639780,,,0.32,32.588611111,,2002-01-01T00:00:00Z,National Planning Authority of Uganda,,,0,1,,,regulatory agency
Q65063931,Uganda Free Zones Authority,2,2,country_wd|keyword_title,Q327333,,,,,,2014-01-01T00:00:00Z,Uganda Free Zones Authority,,,0,1,,,government agency
Q65065734,BRAC Uganda Bank Limited,1,2,country_wd|keyword_title,,,,0.298055555,32.595833333,,,BRAC Uganda Bank Limited,,,0,1,,,
Q65065878,Fisheries Survey of Lake Victoria,1,1,country_wd,,,,,,,,Fisheries Survey of Lake Victoria,,,0,1,,,
Q65066025,Pangea Aviation Academy,2,1,country_wd,Q4671277,,,0.198888888,32.550277777,,,Pangea Aviation Academy,,,0,1,,,academic institution
Q65066092,Battle of Karuma Falls,1,1,country_wd,Q178561,,,-2.234167,32.246389,,,Battle of Karuma Falls,,,0,1,,,battle
Q65066326,Kampala Hilton Garden Inn,1,2,country_wd|keyword_title,Q27686,,Q6379969,0.3375,32.58388889,,,Hilton Garden Inn Kampala,,,0,1,,Kawempe Division,hotel
Q65067109,Aerolink Uganda,2,2,country_wd|keyword_title,Q46970,,,0.04444444,32.44277778,,,Aerolink Uganda,,,0,1,,,airline
Q65067317,Semliki Airstrip,1,1,country_wd,Q62447|Q94993988,,,0.895833,30.3525,,,Semliki Airstrip,,,0,1,,,"aerodrome, commercial traffic aerodrome"
Q65067556,Battle of Bombo,1,1,country_wd,Q178561,,,,,,,Battle of Bombo,,,0,1,,,battle
Q65067795,MAF Uganda,3,2,country_wd|keyword_title,Q46970,,,0.195833333,32.5525,,,MAF Uganda,,,0,1,,,airline
Q65068993,Battle of Bondo,1,1,country_wd,Q178561,,,-2.783333,30.966667,,,Battle of Bondo,,,0,1,,,battle
Q65069640,Battle of Mutukula,2,1,country_wd,Q178561,,,-0.9975,31.415,,,Battle of Mutukula,,,0,1,,,battle
Q65070631,list of Uganda Twenty20 International cricketers,3,1,keyword_title,Q13406463,,,,,,,List of Uganda Twenty20 International cricketers,,,0,0,,,Wikimedia list article
Q65072528,Wairaka,1,2,country_wd|keyword_title,Q486972,,Q983748,0.474722222,33.264444444,,,"Wairaka, Uganda",,,0,1,,Jinja District,human settlement
Q65073925,Butebi,2,2,country_wd|keyword_title,Q486972,,Q429685,0.345555555,32.001111111,,,"Butebi, Uganda",,"Butebi, Uganda",0,1,,Central Region,human settlement
Q65074492,Uganda Sugar Manufacturers' Association,1,2,country_wd|keyword_title,Q43229,,,0.316944444,32.604444444,,1995-01-01T00:00:00Z,Uganda Sugar Manufacturers' Association,,,0,1,,,organization
Q65074904,Garuga,1,2,country_wd|keyword_title,Q486972,,,0.056944444,32.563611111,,,"Garuga, Uganda",,,0,1,,,human settlement
Q65074984,Mbarara–Kisangani Road,1,1,country_wd,Q34442,,,0.041666666,29.715277777,,,Mbarara–Kisangani Road,,,0,1,,,road
Q65077472,Battle of Lira,1,1,country_wd,Q178561,,,2.27,32.845,,,Battle of Lira,,,0,1,,,battle
Q65082127,Kabale–Lake Bunyonyi Road,1,1,country_wd,Q34442,,,-1.252777777,29.964444444,,,Kabale–Lake Bunyonyi Road,,,0,1,,,road
Q65082212,Katuna–Muko Road,2,1,country_wd,Q34442,,,-1.341388888,29.871388888,,,Katuna–Muko Road,Oluguudo lwa Katuna–Muko,,0,1,,,road
Q65083753,Battle of Jinja,1,1,country_wd,Q178561,,,-0.423333,33.203889,,,Battle of Jinja,,,0,1,,,battle
Q65083922,Kyambogo Cricket Oval,6,1,country_wd,Q682943|Q1076486,,,,,,,Kyambogo Cricket Oval,,,278,1,,,"cricket field, sports venue"
Q65084585,Alliance for National Transformation,3,1,country_wd,Q7278,,,,,,2019-03-19T00:00:00Z,Alliance for National Transformation,,,0,1,,,political party
Q65084938,list of aviation schools in Uganda,2,1,keyword_title,Q13406463,,,,,,,List of aviation schools in Uganda,,,0,0,,,Wikimedia list article
Q65085173,Midsocbank,1,1,country_wd,,,,,,,,Midsocbank,,,0,1,,,
Q65085968,St. Aloysius College Nyapea,2,1,country_wd,Q3914,,Q31974753,2.458611111,30.948055555,,,St. Aloysius College Nyapea,,,0,1,,Nyapea,school
Q65086967,,11,2,country_wd|keyword_title,Q46970,,,0.044444444,32.4425,,2018-01-30T00:00:00Z,Uganda Airlines,,,24934,1,,,airline
Q65087052,Masindi–Biso Road,1,1,country_wd,Q34442,,,1.658611111,31.604722222,,,Masindi–Biso Road,,,0,1,,,road
Q65087690,"National Defence College, Uganda",2,2,country_wd|keyword_title,,,,0.445277777,33.211111111,,,"National Defence College, Uganda",,,0,1,,,
Q65087995,Ish Wainright,12,1,citizenship_wd,Q5,Q6581097,,,,1994-09-12T00:00:00Z,,Ish Wainright,Ishmail Wainright,,11063,1,male,,human
Q65090500,Kampala Hilton Hotel,2,2,country_wd|keyword_title,Q41176,,Q3894,0.32888889,32.58111111,,,Kampala Hilton Hotel,,,0,1,,Kampala,building
Q65090781,Comedy Store Uganda,1,1,keyword_title,Q5398426,,,,,,,Comedy Store Uganda,,,0,0,,,television series
Q65090785,Gold Scandal,3,1,country_wd,Q934744,,,,,,,Gold Scandal,GOld Scandal,,0,1,,,political scandal
Q65096095,,2,1,country_wd,Q47521,,,,,,,,,Mto Ibalya,0,1,,,stream
Q65096098,,2,1,country_wd,Q47521,,,,,,,,,Mto Ihihizo,0,1,,,stream
Q65096100,,2,1,country_wd,Q47521,,,,,,,,,Mto Ishaya,0,1,,,stream
Q65096101,,2,1,country_wd,Q47521,,,,,,,,,Mto Itama (Uganda),0,1,,,stream
Q65096115,,2,1,country_wd,Q47521,,,,,,,,,Mto Mashakwe,0,1,,,stream
Q65096116,,2,1,country_wd,Q47521,,,,,,,,,Mto Matanda (Uganda),0,1,,,stream
Q65096117,,2,1,country_wd,Q47521,,,,,,,,,Mto Mbwa,0,1,,,stream
Q65096118,,2,1,country_wd,Q47521,,,,,,,,,Mto Nsanji (Uganda),0,1,,,stream
Q65096121,,2,1,country_wd,Q47521,,,,,,,,,Mto Ntabagwe,0,1,,,stream
Q65096122,,2,1,country_wd,Q47521,,,,,,,,,Mto Ntengyere,0,1,,,stream
Q65121050,Kabuga Hill,1,1,country_wd,Q54050,,Q1318806,0.216667,30.483333,,,Kabuga Hill,,,0,1,,Kamwenge District,hill
Q65121447,Lodonga,1,1,country_wd,Q486972,,Q1362587,3.416388888,31.116388888,,,Lodonga,,,0,1,,Yumbe District,human settlement
Q65122303,Catherine Adipo,3,1,citizenship_wd,Q5,Q6581072,,,,,,Catherine Adipo,Catherine Adipo,,0,1,female,,human
Q65123587,,3,1,country_wd,Q60176300,,,,,,2018-11-26T00:00:00Z,,,,0,1,,,Eastern Orthodox eparchy
Q65150151,,1,1,country_wd,Q46135307,,,,,,,,,,0,1,,,nation at sport competition
Q65154340,,1,1,country_wd,Q137824492,,,,,,,,,,0,1,,,referendum class
Q65200387,borders of Uganda,1,2,country_wd|part_of_wd,Q1292279|Q12413618,,,,,,,,,,0,1,,,"political border, international border"
Q65245946,Lutheran Church of Uganda,1,1,country_wd,Q34651,,,,,,,,,,0,1,,,Christian Church
Q6527597,Lepidochrysops victoriae,6,1,keyword_title,Q16521,,,,,,,Lepidochrysops victoriae,,,88,0,,,taxon
Q652825,Mbarara Airport,9,1,country_wd,Q1248784,,Q2559188,-0.555,30.6,,,Mbarara Airport,,,802,1,,Western Region,airport
Q6529449,Les Ebdon,2,1,citizenship_wd,Q5,Q6581097,,,,1947-01-26T00:00:00Z,,Les Ebdon,Les Ebdon,,0,1,male,,human
Q6530671,Leslie Brown,2,1,citizenship_wd,Q5,Q6581097,,,,1912-06-10T00:00:00Z,,Leslie Brown (bishop),,,0,1,male,,human
Q65325594,,1,1,country_wd,,,,,,,,,,Mto Age,0,1,,,
Q65325599,,1,1,country_wd,,,,,,,,,,Mto Akore (Napak),0,1,,,
Q65325616,,1,1,country_wd,,,,,,,,,,Mto Apeduru,0,1,,,
Q65325622,,1,1,country_wd,,,,,,,,,,Mto Bagoya,0,1,,,
Q65325636,,1,1,country_wd,,,,,,,,,,Mto Budale,0,1,,,
Q65325640,,1,1,country_wd,,,,,,,,,,Mto Budde,0,1,,,
Q65325643,,1,1,country_wd,,,,,,,,,,Mto Bugaga,0,1,,,
Q65325646,,1,1,country_wd,,,,,,,,,,Mto Bukumbi,0,1,,,
Q65325698,,1,1,country_wd,,,,,,,,,,Mto Igombe (Uganda),0,1,,,
Q65325704,,1,1,country_wd,,,,,,,,,,Mto Inini,0,1,,,
Q65325708,,1,1,country_wd,,,,,,,,,,Mto Itara,0,1,,,
Q65325711,,1,1,country_wd,,,,,,,,,,Mto Itoro,0,1,,,
Q65325714,,1,1,country_wd,,,,,,,,,,Mto Kaborogota,0,1,,,
Q65325730,Kahama,1,1,country_wd,Q47521,,,0.6625,30.264722222,,,,,Mto Kahama,0,1,,,stream
Q65325735,,1,1,country_wd,,,,,,,,,,Mto Kaitanjojo,0,1,,,
Q65325739,,1,1,country_wd,,,,,,,,,,Mto Kaitanjojo (korongo),0,1,,,
Q65325742,,1,1,country_wd,,,,,,,,,,Mto Kanginima,0,1,,,
Q65325751,,1,1,country_wd,,,,,,,,,,Mto Kasenyi (Kabarole),0,1,,,
Q65325758,,1,1,country_wd,,,,,,,,,,Mto Kasere,0,1,,,
Q65325760,,1,1,country_wd,,,,,,,,,,Mto Kasoma,0,1,,,
Q65325766,,1,1,country_wd,,,,,,,,,,Mto Kibonwa,0,1,,,
Q65325771,,1,1,country_wd,,,,,,,,,,Mto Kiliba (Uganda),0,1,,,
Q65325774,,1,1,country_wd,,,,,,,,,,Mto Kilongo,0,1,,,
Q65325777,,1,1,country_wd,,,,,,,,,,Mto Kira,0,1,,,
Q65325780,,1,1,country_wd,,,,,,,,,,Mto Kiriba (Kabarole),0,1,,,
Q65325783,,1,1,country_wd,,,,,,,,,,Mto Kitoba,0,1,,,
Q65325786,,1,1,country_wd,,,,,,,,,,Mto Kitoma,0,1,,,
Q65325789,,1,1,country_wd,,,,,,,,,,Mto Kitoto,0,1,,,
Q65325798,,1,1,country_wd,,,,,,,,,,Mto Kokoro,0,1,,,
Q65325801,,1,1,country_wd,,,,,,,,,,Mto Kolikoli,0,1,,,
Q65325804,,1,1,country_wd,,,,,,,,,,Mto Kufu (Uganda),0,1,,,
Q65325807,,1,1,country_wd,,,,,,,,,,Mto Kura,0,1,,,
Q65325819,,1,1,country_wd,,,,,,,,,,Mto Laso,0,1,,,
Q65325822,,1,1,country_wd,,,,,,,,,,Mto Loro,0,1,,,
Q65325825,,1,1,country_wd,,,,,,,,,,Mto Lundu (Uganda),0,1,,,
Q65325828,,1,1,country_wd,,,,,,,,,,Mto Makara,0,1,,,
Q65325831,,1,1,country_wd,,,,,,,,,,Mto Makina,0,1,,,
Q65325834,,1,1,country_wd,,,,,,,,,,Mto Mangara,0,1,,,
Q65325837,,1,1,country_wd,,,,,,,,,,Mto Matiba,0,1,,,
Q65325845,,1,1,country_wd,,,,,,,,,,Mto Mboti,0,1,,,
Q65325848,,1,1,country_wd,,,,,,,,,,Mto Mbula,0,1,,,
Q65325863,,1,1,country_wd,,,,,,,,,,Mto Mobo,0,1,,,
Q65325872,,1,1,country_wd,,,,,,,,,,Mto Mpande (Namutumba),0,1,,,
Q65325878,,1,1,country_wd,,,,,,,,,,Mto Mukuju,0,1,,,
Q65325881,,1,1,country_wd,,,,,,,,,,Mto Murongo,0,1,,,
Q65325884,,1,1,country_wd,,,,,,,,,,Mto Musas,0,1,,,
Q65325887,,1,1,country_wd,,,,,,,,,,Mto Nabulongwe,0,1,,,
Q65325896,,1,1,country_wd,,,,,,,,,,Mto Namawanga (Uganda),0,1,,,
Q65325899,,1,1,country_wd,,,,,,,,,,Mto Nambara (Uganda),0,1,,,
Q65325908,,1,1,country_wd,,,,,,,,,,Mto Namugombe,0,1,,,
Q65325915,,1,1,country_wd,,,,,,,,,,Mto Nangwe,0,1,,,
Q65325921,,1,1,country_wd,,,,,,,,,,Mto Nekoshe,0,1,,,
Q65325927,,1,1,country_wd,,,,,,,,,,Mto Nghambi,0,1,,,
Q65325933,,1,1,country_wd,,,,,,,,,,Mto Njuguta,0,1,,,
Q65325936,,1,1,country_wd,,,,,,,,,,Mto Nkowe,0,1,,,
Q65325939,,1,1,country_wd,,,,,,,,,,Mto Nyabuhira (Uganda),0,1,,,
Q65325942,,1,1,country_wd,,,,,,,,,,Mto Nyakabale (Kamwenge),0,1,,,
Q65325945,,1,1,country_wd,,,,,,,,,,Mto Nyamiko,0,1,,,
Q65325948,,1,1,country_wd,,,,,,,,,,Mto Nyaruru,0,1,,,
Q65325951,,1,1,country_wd,,,,,,,,,,Mto Opule,0,1,,,
Q65325963,,1,1,country_wd,,,,,,,,,,Mto Rubongi,0,1,,,
Q65325969,,1,1,country_wd,,,,,,,,,,Mto Sabi,0,1,,,
Q65325975,,1,1,country_wd,,,,,,,,,,Mto Samba (Manafwa),0,1,,,
Q65325978,,1,1,country_wd,,,,,,,,,,Mto Samba (Tororo),0,1,,,
Q65325998,,1,1,country_wd,,,,,,,,,,Mto Tinga (Tororo),0,1,,,
Q65326035,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Amuria,0,1,,,Wikimedia list article
Q65326038,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Budaka,0,1,,,Wikimedia list article
Q65326041,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Bududa,0,1,,,Wikimedia list article
Q65326050,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Bukwa,0,1,,,Wikimedia list article
Q65326055,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Bundibugyo,0,1,,,Wikimedia list article
Q65326059,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Bushenyi,0,1,,,Wikimedia list article
Q65326062,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Busia,0,1,,,Wikimedia list article
Q65326071,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Hoima,0,1,,,Wikimedia list article
Q65326073,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Iganga,0,1,,,Wikimedia list article
Q65326076,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Jinja,0,1,,,Wikimedia list article
Q65326079,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Kabale,0,1,,,Wikimedia list article
Q65326082,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Kabarole,0,1,,,Wikimedia list article
Q65326091,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Kamuli,0,1,,,Wikimedia list article
Q65326094,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Kamwenge,0,1,,,Wikimedia list article
Q65326097,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Kanungu,0,1,,,Wikimedia list article
Q65326100,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Kapchorwa,0,1,,,Wikimedia list article
Q65326103,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Kasese,0,1,,,Wikimedia list article
Q65326106,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Katakwi,0,1,,,Wikimedia list article
Q65326109,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Kisoro,0,1,,,Wikimedia list article
Q65326112,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Kumi,0,1,,,Wikimedia list article
Q65326114,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Kween,0,1,,,Wikimedia list article
Q65326117,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Luuka,0,1,,,Wikimedia list article
Q65326120,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Manafwa,0,1,,,Wikimedia list article
Q65326122,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Masindi,0,1,,,Wikimedia list article
Q65326125,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Mayuge,0,1,,,Wikimedia list article
Q65326128,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Mbale,0,1,,,Wikimedia list article
Q65326132,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Mbarara,0,1,,,Wikimedia list article
Q65326135,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Namayingo,0,1,,,Wikimedia list article
Q65326137,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Namutumba,0,1,,,Wikimedia list article
Q65326139,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Napak,0,1,,,Wikimedia list article
Q65326141,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Ngora,0,1,,,Wikimedia list article
Q65326143,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Ntungamo,0,1,,,Wikimedia list article
Q65326145,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Nwoya,0,1,,,Wikimedia list article
Q65326147,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Pader,0,1,,,Wikimedia list article
Q65326149,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Pallisa,0,1,,,Wikimedia list article
Q65326153,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Serere,0,1,,,Wikimedia list article
Q65326155,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Sironko,0,1,,,Wikimedia list article
Q65326156,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Soroti,0,1,,,Wikimedia list article
Q65326158,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Tororo,0,1,,,Wikimedia list article
Q65326160,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Yumbe,0,1,,,Wikimedia list article
Q65326162,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Zombo,0,1,,,Wikimedia list article
Q65326291,,1,1,country_wd,,,,,,,,,,Maziwa Kitandara,0,1,,,
Q65326306,,1,1,country_wd,,,,,,,,,,Mto Kazinga (Uganda),0,1,,,
Q65326308,,1,1,country_wd,,,,,,,,,,Mto Lwalakwar,0,1,,,
Q65326325,,1,1,country_wd,,,,,,,,,,Nile ya Viktoria,0,1,,,
Q65326328,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Abim,0,1,,,Wikimedia list article
Q65326330,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Adjumani,0,1,,,Wikimedia list article
Q65326332,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Agago,0,1,,,Wikimedia list article
Q65326334,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Alebtong,0,1,,,Wikimedia list article
Q65326336,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Amolatar,0,1,,,Wikimedia list article
Q65326339,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Amudat,0,1,,,Wikimedia list article
Q65326341,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Amuru,0,1,,,Wikimedia list article
Q65326343,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Apac,0,1,,,Wikimedia list article
Q65326345,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Arua,0,1,,,Wikimedia list article
Q65326349,,1,1,country_wd,Q13406463,,,,,,,,,Orodha ya mito ya wilaya ya Gulu,0,1,,,Wikimedia list article
