feature_class,class_label,name,osm_type,osm_id,segments,wikidata_qid,wikipedia_tag,link_state,osm_url
clinic,Clinics and health centres,BUGIBUGI HEALTH CENTRE I,node,11056452100,1,,,untagged,https://www.openstreetmap.org/node/11056452100
clinic,Clinics and health centres,BUGIOGO HC 2,node,11029992825,1,,,untagged,https://www.openstreetmap.org/node/11029992825
clinic,Clinics and health centres,BUGOBANGO HEALTH CENTRE II,node,11001694632,1,,,untagged,https://www.openstreetmap.org/node/11001694632
clinic,Clinics and health centres,BUGOBI SUB DISPENSARY HC II,node,11056452271,1,,,untagged,https://www.openstreetmap.org/node/11056452271
clinic,Clinics and health centres,BUGONO HC IV,node,11056452354,1,,,untagged,https://www.openstreetmap.org/node/11056452354
clinic,Clinics and health centres,BUGONZA HEALTH UNIT,node,11056451969,1,,,untagged,https://www.openstreetmap.org/node/11056451969
clinic,Clinics and health centres,BUGOYE H.C 11,node,11010338414,1,,,untagged,https://www.openstreetmap.org/node/11010338414
clinic,Clinics and health centres,BUHAGURA HC II,node,11001734177,1,,,untagged,https://www.openstreetmap.org/node/11001734177
clinic,Clinics and health centres,BUHANAMA HEALTH CENTRE II,node,11001478510,1,,,untagged,https://www.openstreetmap.org/node/11001478510
clinic,Clinics and health centres,BUHANDA,node,11001734219,1,,,untagged,https://www.openstreetmap.org/node/11001734219
clinic,Clinics and health centres,BUHANDAGAZI HEALTH CENTRE II,node,11001478353,1,,,untagged,https://www.openstreetmap.org/node/11001478353
clinic,Clinics and health centres,BUHEHE HEALTH CENTRE 111,node,11056452347,1,,,untagged,https://www.openstreetmap.org/node/11056452347
clinic,Clinics and health centres,BUHENYE,node,11056438788,1,,,untagged,https://www.openstreetmap.org/node/11056438788
clinic,Clinics and health centres,BUHUKA H/C II,node,11029979794,1,,,untagged,https://www.openstreetmap.org/node/11029979794
clinic,Clinics and health centres,BUHUNGAMUYAGHA HEALTH CENTRE II,node,11001734068,1,,,untagged,https://www.openstreetmap.org/node/11001734068
clinic,Clinics and health centres,BUJALYA HEALTH CENTRE 11,node,11029992954,1,,,untagged,https://www.openstreetmap.org/node/11029992954
clinic,Clinics and health centres,BUJUBULI,node,11029993035,1,,,untagged,https://www.openstreetmap.org/node/11029993035
clinic,Clinics and health centres,BUKAALI H/UNIT II,node,11056452256,1,,,untagged,https://www.openstreetmap.org/node/11056452256
clinic,Clinics and health centres,BUKALAGI,node,11001694573,1,,,untagged,https://www.openstreetmap.org/node/11001694573
clinic,Clinics and health centres,BUKALAMULI HEALTH CENTRE II,node,11010338483,1,,,untagged,https://www.openstreetmap.org/node/11010338483
clinic,Clinics and health centres,BUKANGA,node,11056452443,1,,,untagged,https://www.openstreetmap.org/node/11056452443
clinic,Clinics and health centres,BUKANGARA HEALTH CENTRE II,node,11001734098,1,,,untagged,https://www.openstreetmap.org/node/11001734098
clinic,Clinics and health centres,BUKASA H/C II,node,11001694730,1,,,untagged,https://www.openstreetmap.org/node/11001694730
clinic,Clinics and health centres,BUKEDEA HEALTH CENTRE,node,11056452300,1,,,untagged,https://www.openstreetmap.org/node/11056452300
clinic,Clinics and health centres,BUKEDEA MED. CENTRE,node,11056452034,1,,,untagged,https://www.openstreetmap.org/node/11056452034
clinic,Clinics and health centres,BUKOKOLA HEALTHCARE II,node,11056452377,1,,,untagged,https://www.openstreetmap.org/node/11056452377
clinic,Clinics and health centres,BUKONTE,node,11056452148,1,,,untagged,https://www.openstreetmap.org/node/11056452148
clinic,Clinics and health centres,BUKONTE HCII,node,11056452007,1,,,untagged,https://www.openstreetmap.org/node/11056452007
clinic,Clinics and health centres,BUKOOVA HEALTH III CENTRE,node,11056451925,1,,,untagged,https://www.openstreetmap.org/node/11056451925
clinic,Clinics and health centres,BUKOOWA,node,11056452026,1,,,untagged,https://www.openstreetmap.org/node/11056452026
clinic,Clinics and health centres,BUKOTO CLINIC,node,11010338376,1,,,untagged,https://www.openstreetmap.org/node/11010338376
clinic,Clinics and health centres,BUKOYO,node,11056452252,1,,,untagged,https://www.openstreetmap.org/node/11056452252
clinic,Clinics and health centres,BUKUMI,node,11029993005,1,,,untagged,https://www.openstreetmap.org/node/11029993005
clinic,Clinics and health centres,BUKWAYA H/U II,node,11056452395,1,,,untagged,https://www.openstreetmap.org/node/11056452395
clinic,Clinics and health centres,BUKWIRI,node,11029992868,1,,,untagged,https://www.openstreetmap.org/node/11029992868
clinic,Clinics and health centres,BULAGA H/C II,node,11010338049,1,,,untagged,https://www.openstreetmap.org/node/11010338049
clinic,Clinics and health centres,BULALU HEALTH CENTRE II,node,11056452129,1,,,untagged,https://www.openstreetmap.org/node/11056452129
clinic,Clinics and health centres,BULAMU HOSPITAL,node,10130151693,1,,,untagged,https://www.openstreetmap.org/node/10130151693
clinic,Clinics and health centres,BULANGA HEALTH CENTRE II,node,11056451876,1,,,untagged,https://www.openstreetmap.org/node/11056451876
clinic,Clinics and health centres,BULAULA,node,11056452458,1,,,untagged,https://www.openstreetmap.org/node/11056452458
clinic,Clinics and health centres,BULESA,node,11056452224,1,,,untagged,https://www.openstreetmap.org/node/11056452224
