qitem,label,sitelink_count,local_title,local_bytes,ref_bytes,views,completeness,is_stub
Q9368601,Vicky Byarugaba,6,Vicky Byarugaba,1036,1779.0,102,58.2,True
Q1707759,Joseph Oyanga,9,Joseph Oyanga,4402,4767.0,101,92.3,False
Q105942517,Jacinta Athieno Ayo,5,Jacinta Athieno Ayo,1068,2178.0,101,49.0,True
Q26263136,Moses Kurong,9,Moses Kurong,628,1881.0,100,33.4,True
Q55433713,Immaculate Nakisuuyi,6,Nakisuuyi Omulongoofu,1599,3821.0,100,41.8,True
Q58041847,Dorothy Azairwe Nshaija Kabaraitsya,6,Dorothy Azairwe Nshaija Kabaraitsya,4043,3114.0,100,129.8,False
Q7176726,Peter Rwamuhanda,6,Peter Rwamuhanda,1166,2166.0,100,53.8,True
Q126680881,Lake Nyaguo,5,Ennyanja Nyaguo,2006,2957.0,100,67.8,False
Q133896110,Florence Nkalubo,6,Florence Nkalubo,5332,6602.0,99,80.8,False
Q105106300,Janet Wesonga,6,Janet Wesonga,3368,3550.0,98,94.9,False
Q9208469,Dodovic Owiny,6,Dodovic Owiny,641,1477.0,98,43.4,True
Q124670599,Maria Najjuma,5,Maria Najjuma,3591,3971.0,98,90.4,False
Q17108471,Yenga,5,"Yenga, Yuganda",135,4777.0,97,2.8,True
Q18683782,Concy Aciro,6,Concy Aciro,2870,4816.0,95,59.6,False
Q111439705,Nakabira Gertrude,6,Gertrude Nakabira,3521,4805.0,93,73.3,False
Q4357104,Rose Musani,7,Rose Musani,646,1423.0,91,45.4,True
Q30945457,Irene Muyanga,6,Irene Muyanga,1258,1703.0,89,73.9,True
Q32144773,Farida Kyakutewa,6,Farida Kyakutema,1191,2469.0,88,48.2,True
Q5553347,Gertrude Kayaga Mulindwa,7,Gertrude Kayaga Mulindwa,6526,6465.0,87,100.9,False
Q15838612,Daisy Nakalyango,6,Daisy Nakalyango,2470,5135.0,87,48.1,False
Q23883497,Frank Kisekka,5,Frank Kisekka,500,1363.0,87,36.7,True
Q11727963,John Opio,5,John Opio,481,1314.0,86,36.6,True
Q24572836,Adrian Tibaleka,5,Adrian Tibaleka,1960,2025.0,86,96.8,True
Q11815896,Peter Okumu,5,Peter Okumu,488,1306.0,85,37.4,True
Q9267028,Geofrey Nyeko,6,Geofrey Nyeko,615,1413.0,83,43.5,True
Q9374856,William Lobo,6,William Lobo,391,1517.0,83,25.8,True
Q71240652,Purity Wako,9,Purity Wako,2734,2682.0,82,101.9,False
Q16579325,Moses Musonge,5,Moses Musonge,501,1572.0,80,31.9,True
Q27853424,Pius Olowo,5,Pius Olowo,498,1701.0,71,29.3,True
Q11815895,Peter Odhiambo,5,"Peter Odhiambo (omukubi w’ebikonde, yazaalibwa 1950)",521,1368.0,63,38.1,True
Q1111939,Maracha-Terego District,8,Maracha-Terego (disitulikit),217,30.0,28,723.3,True
Q8566347,Luganda Wikipedia,10,Wikipedia mu Luganda,185,0.0,0,,True
Q27678776,Hellen Lukoma,8,Hellen Lukoma,2979,0.0,0,,False
Q1627543,Yoweri Hunter Wacha-Olwol,6,Yoweri Hunter Wacha-Olwol,99,0.0,0,,True
Q124339595,Amaggunju,5,Amaggunju,6042,0.0,0,,False
Q124340049,Akogo,5,Akogo,3123,0.0,0,,False
Q124340110,Edonga,5,Edonga,3193,0.0,0,,False
Q51844074,Hellen Kahunde,5,Hellen Kahunde,3947,5901.0,0,66.9,False
Q4987220,Bulange,5,Bulange,4749,6087.0,0,78.0,False
Q5001975,Busitema,5,Busitema,170,3240.0,0,5.2,True
Q5052905,Catherine Samali Kavuma,5,Catherine Samali Kavuma,1305,2344.0,0,55.7,True
Q5111091,Christine Kitumba,5,Christine Kitumba,2025,4841.0,0,41.8,False
Q5186066,Kiyonga Cwcb,5,Crispus Kiyonga,6732,11262.0,0,59.8,False
Q5214068,Dan Mubiru,5,Dan Mubiru,707,1477.0,0,47.9,True
Q5217806,Daniel Kipkorir Chepyegon,5,Daniel Kipkorir Chepyegon,2565,2904.0,0,88.3,False
Q5204904,DFCU Group,5,Kkampuni ya DFCU,4641,7177.0,0,64.7,False
Q5327657,East African Legislative Assembly,5,East African Legislative Assembly,31134,28532.0,0,109.1,False
Q5345277,Edward Semwanga,5,Edward Semwanga,561,1244.0,0,45.1,True
Q5366225,Elly Tumwine,5,Elly Tumwine,1354,10952.0,0,12.4,True
Q5385927,Erias Lukwago,5,Erias Lukwago,7454,17510.0,0,42.6,False
Q50967048,Musa Mudde,5,Musa Mudde,1725,7211.0,0,23.9,True
Q5495981,Fred Muteweta,5,Fred Mutuweta,1868,3623.0,0,51.6,True
Q5505867,Front for National Salvation,5,Front for National Salvation,7030,11650.0,0,60.3,False
Q55433688,Gertrude Candiru,5,Gertrude Candiru,779,3544.0,0,22.0,True
Q5576549,Godfrey Ssali,5,Godfrey Ssali,717,1698.0,0,42.2,True
Q55310161,Jessica Naiga,5,Jessica Naiga,2299,3523.0,0,65.3,False
Q55433683,Joyce Apio,5,Joyce Apiyo,1446,3405.0,0,42.5,True
Q54233867,Victoria Mwaka,5,Victoria Mwaka,5791,4565.0,0,126.9,False
Q52433205,Emily Nanziri,5,Emily Nanziri,3155,4208.0,0,75.0,False
Q5427654,Fabian Kizito,5,Fabian Kizito,1337,4373.0,0,30.6,True
Q53707363,Jacqueline Amongin,5,Jacqueline Amongin,3610,3642.0,0,99.1,False
Q54224710,Ssebugwawo Joyce Juliet,5,Joyce Nabbosa Ssebugwawo,1957,3671.0,0,53.3,True
Q55433795,Racheal Ntono,5,Racheal Ntono,1567,3088.0,0,50.7,True
Q5636781,Habib Kavuma,5,Habib Kavuma,1899,4043.0,0,47.0,True
Q5649199,Hannington Kalyesubula,5,Hannington Kalyesubula,1861,3203.0,0,58.1,True
Q5726558,Henry Osinde,5,Henry Osinde,4662,8350.0,0,55.8,False
Q56065160,Quiin Abenakyo,5,Quiin Abenakyo,4140,7817.0,0,53.0,False
Q56161726,Stellah Nantumbwe,5,Stellah Nantumbwe,9337,10364.0,0,90.1,False
Q57883753,Annettee Nakimuli,5,Annettee Nakimuli,10629,22908.0,0,46.4,False
Q57825400,Nabayiga Idah,5,Idah Nabayiga,4721,7429.0,0,63.5,False
Q57830246,Alyek Judith,5,Judith Alyek,4012,9321.0,0,43.0,False
Q57829781,Margaret Aachilla Aleper,5,Margaret Aachilla Aleper,2788,4680.0,0,59.6,False
Q58041343,Rama Jacqueline Aol,5,Rama Jacqueline Aol,4735,6003.0,0,78.9,False
Q56949745,Sylvia Nayebale,5,Sylvia Nayebale,5072,7146.0,0,71.0,False
Q57825425,Tophace Kaahwa,5,Tophace Kaawa,4853,5681.0,0,85.4,False
Q58198507,Faridah Nakazibwe,5,Faridah Nakazibwe,2811,7180.0,0,39.2,False
Q5984384,Ibra Sekajja,5,Ibra Sekajja,14679,19071.0,0,77.0,False
Q6054150,International University of East Africa,5,International University of East Africa,10830,11121.0,0,97.4,False
Q56289673,Esta Nambayo,5,Nambayo eno,4270,6295.0,0,67.8,False
Q59379942,Nesta Rugumayo,5,Nesta Rugumayo,5045,3805.0,0,132.6,False
Q6022573,Okot Odhiambo,5,Okot Odhiambo,7037,9378.0,0,75.0,False
Q58756497,Sanyu Robinah Mweruka,5,Sanyu Robinah Mweruka,2330,6785.0,0,34.3,False
Q58494894,Theopista Sekitto Ntale,5,Theopista Sekitto Ntale,4227,5780.0,0,73.1,False
Q6213635,Joel Kitamirike,5,Joel Kitamirike,8330,10471.0,0,79.6,False
Q6250124,John Nagenda,5,John Nagenda,12922,12248.0,0,105.5,False
Q62519673,Mariam Luyombo,5,Mariam Luyombo,2219,7222.0,0,30.7,False
Q62099508,Susan Amero,5,Susan Amero,2950,5508.0,0,53.6,False
Q62100890,Grace Kesande Bataringaya,5,Grace Kesande Bataringaya,2221,3251.0,0,68.3,False
Q6284482,Joseph Kabagambe,5,Joseph Kabagambe,1475,1909.0,0,77.3,True
Q6309980,Julius Mutekanga,5,Julius Mutekanga,2620,3034.0,0,86.4,False
Q6310750,Juma Oris,5,Juma A. Oris,12575,15557.0,0,80.8,False
Q6313317,Junior Kwebiha,5,Junior Kwebiha,3405,4707.0,0,72.3,False
Q62129175,Lowila Cd Oketayot,5,Lowila CD Oketayot,4613,5545.0,0,83.2,False
Q62129269,Mirembe Lydia Daphine,5,Lydia Daphine Mirembe,3001,5078.0,0,59.1,False
Q62129230,Margaret Mbeiza Kisira,5,Margaret Mbeiza Kisira,4657,6090.0,0,76.5,False
Q62118399,Peninnah Kasule,5,Penina Kasule,3206,5138.0,0,62.4,False
Q62574878,Stella Atal,5,Stella Atal,3404,5106.0,0,66.7,False
Q6404078,Kibuku,5,Kibuku,205,7816.0,0,2.6,True
Q64495988,Ameede Agnes,5,Agnes Ameede,6181,8045.0,0,76.8,False
Q6390297,Kenneth Kamyuka,5,Kenneth Kamyuka,1154,3236.0,0,35.7,True
Q6471047,Laeticia Kikonyogo,5,Laeticia Kikonyogo,5700,7983.0,0,71.4,False
Q64011514,Monica Chibita,5,Monica Chibita,26311,17368.0,0,151.5,False
Q65326471,Lake Chahafi,5,Ennyanja Chahafi,786,1206.0,0,65.2,True
Q66606322,Gudula Naiga Basaza,5,Gudula Naiga Basaza,5719,7045.0,0,81.2,False
Q6699373,Kiryandongo,5,Kiryandongo,167,7210.0,0,2.3,True
Q6697604,Zombo,5,"Zombo, Yuganda",144,10348.0,0,1.4,True
Q6776240,Martin Muwanga,5,Martin Muwanga,1355,1876.0,0,72.2,True
Q6776753,Martin Toroitich,5,Martin Toroitich,1710,2018.0,0,84.7,True
Q6790901,Matthew Lukwiya,5,Matayo Lukwiya,18736,17979.0,0,104.2,False
Q6787626,Matiya Mulumba,5,Matiya Mulumba,2621,3773.0,0,69.5,False
Q6799639,Mbarara High School,5,Mbarara High School,6052,5535.0,0,109.3,False
Q67500811,Margaret Lamwaka,5,Margaret Lamwaka,3247,6260.0,0,51.9,False
Q6848155,Mike Mutyaba,5,Mike Mutyaba,3401,5763.0,0,59.0,False
Q6943779,Muteesa I Royal University,5,Muteesa I Royal University,9242,10177.0,0,90.8,False
Q7047359,Noerine Kaleeba,5,Noerine Kaleeba,6719,6122.0,0,109.8,False
Q7158201,Pearl of Africa Music Awards,5,Engule z'ennyimba za Pearl of Africa,883,2150.0,0,41.1,True
Q7185818,Phillip Ssozi,5,Phillip Ssozi,2077,3448.0,0,60.2,False
Q69990468,Asinisi Fina Opio,5,Asinisi Fina Opio,1619,3178.0,0,50.9,True
Q7114537,Owen Kasule,5,Kasule Owen,2788,4730.0,0,58.9,False
Q7087377,Oliver Acii,5,Oliver Acii,889,1458.0,0,61.0,True
Q7090794,Omukama of Toro,5,Omukama owa Tooro,3472,6695.0,0,51.9,False
Q68980508,Rachael Zena Chebet,5,Rachael Zena Chebet,3372,3719.0,0,90.7,False
Q69145880,Abu Salim Mayanja,5,Salim Abu Mayanja,1654,2212.0,0,74.8,True
Q7404586,Salim Saleh,5,Salim Saleh,12387,63680.0,0,19.5,False
Q7877635,Uganda Wildlife Authority,5,Ekitongole ekivunaanyizibwa ku bisolo by'omu nsiko mu Uganda,5784,8744.0,0,66.1,False
Q7412872,Samuel Walusimbi,5,Samuel Walusimbi,1103,4257.0,0,25.9,True
Q7422653,Sarah Opendi Achieng,5,Sarah Achieng Opendi,9057,11837.0,0,76.5,False
Q7422470,Sarah Kataike,5,Sarah Kataike,5136,8493.0,0,60.5,False
Q7517619,Simeon Masaba,5,Simyoni Masaba,1246,2331.0,0,53.5,True
Q7558636,Solomon Iguru I,5,Solomon Iguru I,395,4632.0,0,8.5,True
Q7635964,Sulaiman Kyebakoze Madada,5,Sulaiman Madada,3316,5351.0,0,62.0,False
Q7877581,Uganda Broadcasting Corporation,5,Uganda Broadcasting Corporation,3980,12284.0,0,32.4,False
Q83610077,Eunice Musiime,5,Eunice Musiime,2421,4205.0,0,57.6,False
Q7877684,1980 Ugandan general election,5,Okulonda kwa bonna okwa Uganda 1980,4149,4175.0,0,99.4,False
Q83614948,Primah Kwagala,5,Primah Kwagala,4388,7835.0,0,56.0,False
Q7807045,Timothy Batabaire,5,Timothy Batabaire,1702,4094.0,0,41.6,True
Q7823093,Tony Odur,5,Tony Odur,4647,6182.0,0,75.2,False
Q7877578,Uganda Air Cargo Corporation,5,Uganda Air Cargo Corporation,7814,9601.0,0,81.4,False
Q7954017,WOUGNET,5,WOUGNET,13913,19901.0,0,69.9,False
Q7971076,Walumbe,5,Walumbe,4658,6897.0,0,67.5,False
Q77968927,Ghetto Kids,5,Ghetto Kids,7295,8092.0,0,90.2,False
Q80776096,Judith Heard,5,Judith Heard,13572,13235.0,0,102.5,False
Q9336982,Silver Ayoo,5,Silver Ayoo,3320,4393.0,0,75.6,False
Q9366903,Upkar Singh Kapoor,5,Upkar Singh Kapoor,436,1726.0,0,25.3,True
Q86372390,Anne Juuko,5,Anne Juuko (Munnabyanfuna),5288,7606.0,0,69.5,False
Q87474492,Hellen Baleke,5,Hellen Baleke,3467,6033.0,0,57.5,False
Q9368966,Vitus Ashaba,5,Vitus Ashaba,528,1537.0,0,34.4,True
Q9374797,William Bagonza,5,William Bagonza,818,1661.0,0,49.2,True
Q90932356,Anifa Bangirana,5,Bangirana Kawooya Anifa,2506,4860.0,0,51.6,False
Q90926112,Christine Nakwang Tubo,5,Christine Tubo Nakwang,8551,7513.0,0,113.8,False
Q89370497,Rose Kabagyeni,5,Rose Kabagyenyi,5568,5254.0,0,106.0,False
Q97826143,Anne Kabagambe,5,Anne Kabagambe,6848,7991.0,0,85.7,False
Q97996412,Bright Anukani,5,Bright Anukani,909,2845.0,0,32.0,True
Q97119881,Felix Chemonges,5,Felix Chemonges,3061,5306.0,0,57.7,False
Q96194971,Malende Shamim,5,Shamim Malende,10434,7021.0,0,148.6,False
Q97109424,Dominica Dipio,5,Dominica Dipio,10489,12395.0,0,84.6,False
Q98716518,Elizabeth Mwesigwa,5,Elizabeth Mwesigwa,10738,13829.0,0,77.6,False
Q98637883,Husnah Kukundakwe,5,Husnah Kukundakwe,5081,8452.0,0,60.1,False
Q97958856,Nadine Byarugaba,5,Nadine Byarugaba,5402,6144.0,0,87.9,False
Q97011424,Sheila Gashumba,5,Sheilah Gashumba,3011,13614.0,0,22.1,False
Q105825829,Katusiime Annet Mugisha,4,Annet Katusiime Mugisha,6158,6120.0,0,100.6,False
Q105903749,Namukuta Brenda,4,Brenda Namukuta,7194,7616.0,0,94.5,False
Q1002168,Bufuka,4,Bufuka,180,1195.0,0,15.1,True
Q105825933,Namujju Cissy Dionizia,4,Cissy Dionizia Namujju,4272,3978.0,0,107.4,False
Q105839631,Mugisa Margaret Muhanga,4,Margaret Annet Muhanga Mugisa,4084,12066.0,0,33.8,False
Q105904215,Kinshaba Patience Nkunda,4,Patience Nkunda Kinshaba,4539,6976.0,0,65.1,False
Q10384328,Robert Ssejjemba,4,Robert Ssejjemba,2532,4846.0,0,52.2,False
Q105839516,Susan Mugabi Nakaziba,4,Susan Mugabi Nakaziba,795,1686.0,0,47.2,True
Q100702093,Abby Mukiibi Nkaaga,4,Abby Mukiibi Nkaaga,6876,8261.0,0,83.2,False
Q105951100,Nyakato Dorothy,4,Dorothy Nyakato,1844,3313.0,0,55.7,True
Q105955461,Flavia Rwabuhoro Kabahenda,4,Flavia Rwabuhoro Kabahenda,3606,4280.0,0,84.3,False
Q105951002,Natumanya Flora,4,Flora Natumanya,1428,6594.0,0,21.7,True
Q105944722,Jenifer Abaho Muheesi,4,Jenifer Abaho Muheesi,1313,5058.0,0,26.0,True
Q105951016,Jovanice Twinobusingye,4,Jovanice Twinobusingye,6308,7467.0,0,84.5,False
Q105760963,Veronica Namaganda Nanyondo,4,Veronica Namaganda Nanyondo,4137,6403.0,0,64.6,False
Q105966392,Anne Mary Kobugabe Tumwine,4,Anne Mary Kobugabe Tumwine,5079,3690.0,0,137.6,False
Q105956412,Nabukenya Brenda,4,Brenda Nabukenya,6134,6849.0,0,89.6,False
Q106029262,Hanifa Nabukeera,4,Hanifa Nabukeera,1907,2980.0,0,64.0,True
Q100728299,Ivan Wani,4,Ivan Wani,1537,3740.0,0,41.1,True
Q105962464,Juliet Kyinyamatama Suubi,4,Juliet Kyinyamatama Suubi,4742,4289.0,0,110.6,False
Q105965509,Kevin Ojinga Kaala,4,Kevin Ojinga Kaala,1863,4417.0,0,42.2,True
Q105962661,Margret Rwebyambu,4,Margaret Rwebyambu,2425,7775.0,0,31.2,False
Q104480466,Metropolitan International University,4,Metropolitan International University,7085,6123.0,0,115.7,False
Q105958189,Molly Musiime Asiimwe,4,Molly Musiime Asiimwe,1230,5720.0,0,21.5,True
Q105963047,Nambooze Teddy,4,Teddy Nambooze,4282,4900.0,0,87.4,False
Q105966087,Zomura Manezo,4,Zomura Manezo,676,1699.0,0,39.8,True
Q106265557,Akello Judith Franca,4,Akello Judith Franca,5726,6694.0,0,85.5,False
Q105548511,Andrew Buteera,4,Andrew Buteera,922,2201.0,0,41.9,True
Q105966555,Faith Nakut,4,Faith Nakut,3873,5667.0,0,68.3,False
Q106330906,Gavin Kizito,4,Gavin Kizito,3096,9181.0,0,33.7,False
Q105496739,Ibrahim Orit,4,Ibrahim Orit,3995,7082.0,0,56.4,False
Q106368084,Jalia Bintu,4,Jalia Bintu,10289,7145.0,0,144.0,False
Q105966258,Josyline Kamateneti,4,Josyline Kamateneti,2859,3908.0,0,73.2,False
Q106139107,Aber Lillian,4,Lilian Aber,3651,10503.0,0,34.8,False
Q105322566,Nancy Kalembe,4,Nancy Kalembe,3650,9433.0,0,38.7,False
Q104859936,Nexus International University,4,Nexus International University,7943,8830.0,0,90.0,False
Q106647739,Sophie Kyagulanyi,4,Sophie Kyagulanyi,1061,3520.0,0,30.1,True
Q108328674,Arthur Kaluma,4,Arthur Kaluma,5849,14108.0,0,41.5,False
Q106818828,Jonathan Komagum,4,Jonathan Komagum,1367,3480.0,0,39.3,True
Q111023763,Annet Nakimbugwe,4,Annet Nakimbugwe,4224,5491.0,0,76.9,False
Q108861206,Enock Walusimbi,4,Enock Walusimbi,5853,7254.0,0,80.7,False
Q107289268,Freda Mubanda,4,Freda Mubanda Kasse,4255,6765.0,0,62.9,False
Q107484961,Grace Nambatya Kyeyune,4,Grace Nambatya Kyeyune,5679,6916.0,0,82.1,False
Q108933256,Hasifah Nassuna,4,Hasifah Nassuna,7816,9201.0,0,84.9,False
Q107234894,Hood Kaweesa,4,Hood Kaweesa,366,3366.0,0,10.9,True
Q107555227,Julius Ssekitoleko,4,Julius Ssekitoleko,2236,4788.0,0,46.7,False
Q106936743,Kabale Regional Museum,4,Kabale Regional Museum,5989,6376.0,0,93.9,False
Q111094566,Godfrey Pereza Ahabwe,4,Perez Ahabwe,5687,5920.0,0,96.1,False
Q109024300,Rehmah Kasule,4,Rehmah Kasule,13699,13722.0,0,99.8,False
Q110898055,Baby Gloria,4,Baby Gloria,6789,8294.0,0,81.9,False
Q110781877,Chosen Becky,4,Chosen Becky,5911,7980.0,0,74.1,False
Q110974049,Daisy Nakaziro,4,Daisy Nakaziro,1014,2488.0,0,40.8,True
Q110967333,Ruth Aturo,4,Ruth Aturo,1385,2844.0,0,48.7,True
Q110978844,Shamirah Nalugya,4,Shamirah Nalugya,2132,3558.0,0,59.9,False
Q110128741,Uganda women's national field hockey team,4,Uganda women's national field hockey team,1120,4478.0,0,25.0,True
Q111444396,Auma Juliana Modest,4,Auma Juliana Omwetoowaze,2046,3861.0,0,53.0,False
Q111458401,Christine Ntegamahe Mwebesa,4,Christine Ntegamahe Mwebesa,2133,3382.0,0,63.1,False
Q111363094,Esther Opoti Dhugira,4,Esther Opoti Dhugira,5358,6142.0,0,87.2,False
Q110836871,Gorretti Byomire,4,Gorretti Byomire,6309,4738.0,0,133.2,False
Q111362760,Juliet Rainer Kafiire,4,Juliet Rainer Kafiire,3453,4448.0,0,77.6,False
Q116275543,King Saha,4,King Saha,8150,8085.0,0,100.8,False
Q111439077,Manjeri Kyebakutika,4,Manjeri Kyebakutika,4266,7272.0,0,58.7,False
Q111443805,Mpabwa Sarah Patience,4,Mpabwa Sarah Patience,2350,2755.0,0,85.3,False
Q111438956,Nakato Kyabangi Katusime,4,Nakato Kyabangi Katusiime,2913,3598.0,0,81.0,False
Q111531031,Alleluya Rosette Ikote,4,Alleluya Rosette Ikote,2122,3886.0,0,54.6,False
Q111524966,Charity Bainababo,4,Charity Bainababo,5445,9809.0,0,55.5,False
Q111530886,Deborah Kasente,4,Deborah Kasente,5884,5451.0,0,107.9,False
Q111487131,Jeninah Ntabgoba,4,Jeninah Ntabgoba,2540,4286.0,0,59.3,False
Q111536421,Jennifer Alanyo,4,Jennifer Alanyo,6518,6053.0,0,107.7,False
Q111781189,Kiiza Eron,4,Kiiza Eron,6346,9371.0,0,67.7,False
Q111534333,Agnes Nabirye,4,Omukyala Aginesi Nabirye,3607,4335.0,0,83.2,False
Q111524946,Victor Nekesa,4,Victor Nekesa,4670,7662.0,0,61.0,False
Q111730167,William Frederick Blick,4,"William Frederick Blick, omuwandiisi w’ebitabo",8656,3960.0,0,218.6,False
Q113561622,CIYOTA,4,CIYOTA,5369,4980.0,0,107.8,False
Q111319472,Diana Nankunda Mutasingwa,4,Diana Nankunda Mutasingwa,6011,6217.0,0,96.7,False
Q112743299,Fred Charles Oweyegha-Afunaduula,4,Fred Charles Oweyegha- Afunaduula,31466,21919.0,0,143.6,False
Q111293515,Misi Kabanda,4,Misi Kabanda,4711,8760.0,0,53.8,False
Q114558586,Piuss Coxwell Achanga,4,Pius Coxwell Achanga,5553,6045.0,0,91.9,False
Q114141172,Shamirah Nabadda,4,Shamirah Nabadda,6528,9001.0,0,72.5,False
Q111949926,BAR Aviation Uganda,4,BAR Aviation Uganda,10922,10514.0,0,103.9,False
Q11693886,Deogratias Musoke,4,Deogratias Musoke,495,1585.0,0,31.2,True
Q116607996,Esther Nakajjigo,4,Esther Nakajjigo,3952,5852.0,0,67.5,False
Q11714101,Isaac Chirwa,4,Isaac Chirwa,449,1396.0,0,32.2,True
Q11728446,Joseph Kagimu,4,Joseph Kagimu,536,1426.0,0,37.6,True
Q112042728,Kayinga Muddu Yisito,4,Kayinga Muddu Yisito,2768,4370.0,0,63.3,False
Q111972727,Martha Kazungu,4,Martha Kazungu,14452,9639.0,0,149.9,False
Q11822983,Polycarp Pereira,4,Polycarp Pereira,464,1554.0,0,29.9,True
Q116603638,Angwech Colline,4,Angwech Colline,8120,6685.0,0,121.5,False
Q121090670,Grace Oburu,4,Grace Oburu,818,2780.0,0,29.4,True
Q119549249,Jane Asinde,4,Jane Asinde,553,15812.0,0,3.5,True
Q117477457,Joy Lehai Kanyarutokye,4,Joy Lehai Kanyarutokye,2860,3565.0,0,80.2,False
Q118969711,Naira Ali,4,Naira Ali,3716,10027.0,0,37.1,False
Q124616026,Brenda Ekone,4,Brenda Ekone,2099,3151.0,0,66.6,False
Q124519924,Firinda,4,Firinda,9955,7897.0,0,126.1,False
Q124675397,Lydia Babirye,4,Lydia Babirye,2937,3242.0,0,90.6,False
Q124675355,Ritah Imanishimwe,4,Ritah Imanishimwe,2494,2458.0,0,101.5,False
Q125301153,Dan Kibet,4,Dan Kibet,338,6807.0,0,5.0,True
Q124248341,Ugandan folklore,4,Ennono za Uganda,4848,6479.0,0,74.8,False
Q123982026,Knight Aciru,4,Knight Aciru,4819,6643.0,0,72.5,False
Q123171413,Luwombo,4,Luwombo,20993,12180.0,0,172.4,False
Q125102935,Ritah Asiimwe,4,Ritah Asiimwe,4208,7444.0,0,56.5,False
Q124358238,Bobby Lash B2C,4,Bobby Lash B2C,7325,7491.0,0,97.8,False
Q125717606,Clare Mugumya,4,Clare Mugumya,2439,3456.0,0,70.6,False
Q124338556,Ekizino,4,Ekizino,3755,0.0,0,,False
Q125341759,Florence Hashaka Kabahweza,4,Hashaka Kabahweza Florence,2259,3365.0,0,67.1,False
Q1307960,Ken Lukyamuzi,4,Ken Lukyamuzi,4603,7144.0,0,64.4,False
Q13123814,Mad Ice,4,Omuzira Omusiru,10126,11006.0,0,92.0,False
Q124338507,Otole dance,4,Otole dance,5443,5895.0,0,92.3,False
Q124340063,Tamena Ibuga,4,Tamena Ibuga,3012,3152.0,0,95.6,False
Q124317106,Thomas Kwoyelo,4,Thomas Kwoyelo,4642,4887.0,0,95.0,False
Q130351991,Agnes Nabukenya,4,Agnes Nabukenya,6594,6464.0,0,102.0,False
Q126894711,Lake Kyema,4,Ennyanja Kyama,2102,2381.0,0,88.3,False
Q126737038,Lake Nyamusingire,4,Ennyanja Nyamusingire,1324,6384.0,0,20.7,True
Q129652260,Jane Asiimwe Muhindo,4,Jane Asiimwe Muhindo,5939,6806.0,0,87.3,False
Q126415859,Juma Miyagi,4,Juma Miyagi,3838,6115.0,0,62.8,False
Q126910355,Lake Kibwera,4,Lake Kibwera,268,2733.0,0,9.8,True
Q126415860,Robinson Obuya,4,Robinson Obuya,2503,5131.0,0,48.8,False
Q131579070,Brian Mushana Kwesiga,4,Brian Mushana Kwesiga,6721,20015.0,0,33.6,False
Q130386106,Kinaawa High School Kawempe,4,Kinaawa High School Kawempe,13081,10311.0,0,126.9,False
Q130724580,Kwagalana Group,4,Kwagalana Group,4225,6418.0,0,65.8,False
Q130612903,Zaina Nandede,4,Nandede Zaina,4345,8173.0,0,53.2,False
Q133828122,Cotilda Nakate Kikomeko,4,Cotilda Nakate Kikomeko,2959,5610.0,0,52.7,False
Q131291101,Danielita Favour Nambatya,4,Danielita Favor Nambatya,7003,6830.0,0,102.5,False
Q1340475,tube fiddle,4,Endingidi,2715,4553.0,0,59.6,False
Q131379434,Sandra Kwikiriza,4,Sandra Kwikiriza,8002,8627.0,0,92.8,False
Q133571287,Shaka Ssali,4,Shaka Ssali,968,8474.0,0,11.4,True
Q133097762,Ekyalakanu,4,Ekyalakanu,2724,2798.0,0,97.4,False
Q133810038,Esther Okello Lutwa,4,Esther Okello Lutwa,3688,3342.0,0,110.4,False
Q133822955,Phoebe Awere Otaala,4,Phoebe Awere Otaala,2733,4850.0,0,56.4,False
Q133525510,Solome Nakaweesi Kimbugwe,4,Solome Nakaweesi Kimbugwe,11818,13597.0,0,86.9,False
Q134965037,Sylvia Kabene,4,Omuyimbi Sylvia Kabene,10106,10329.0,0,97.8,False
Q137991462,Lanyero Christine Awany,4,Christine Lanyero Awany,2680,3402.0,0,78.8,False
Q138005525,Esther Majambere Musoke,4,Esther Majambere Musoke,2694,3083.0,0,87.4,False
Q138000596,Pedun Josephine,4,Josephine Pedun,1887,2649.0,0,71.2,True
Q137860199,2026 Ugandan protests,4,Obwegugungo bwa Uganda obwa 2026,24115,24368.0,0,99.0,False
Q1657361,Ignatius K. Musaazi,4,Ignatius K. Musaazi,14876,9628.0,0,154.5,False
Q139325834,Governor of Uganda,4,List of governors of Uganda,2951,4841.0,0,61.0,False
Q16193057,Alex Coutinho,4,Alex Coutinho,6523,4136.0,0,157.7,False
Q16146257,Ali Kimera,4,Ali Kimera,1824,3957.0,0,46.1,True
Q14956798,Mengo Hospital,4,Eddwaliro lya Mengo Hospital,4477,6469.0,0,69.2,False
Q16186361,Mbabazi Jacqueline,4,Jacqueline Mbabazi,5224,8753.0,0,59.7,False
Q16152010,Samuel Turyagyenda,4,Samuel Turyagyenda,4153,5233.0,0,79.4,False
Q16734808,Queen Best Kemigisa,4,Best Kemigisa,6440,6854.0,0,94.0,False
Q16733149,Beverley Nambozo,4,Beverley Nambozo,16505,16257.0,0,101.5,False
Q16218630,Edgar Luberenga,4,Edgar Luberenga,2477,6821.0,0,36.3,False
Q16225059,Faruk Ochimi,4,Faruk Ochimi,1456,4724.0,0,30.8,True
Q16730446,Ssemwanga Joseph,4,Joseph Semwanga,3416,6035.0,0,56.6,False
