qitem,label,en_title,sitelink_count,views,priority,type_labels,num_strategies,strategies
Q5204902,DFCU Bank,DFCU Bank,2,0,54.5,business,1,country_wd
Q52157949,Sexual exploitation of Ugandan refugees,Sexual exploitation of refugees in Uganda,2,0,54.5,,2,country_wd|keyword_title
Q5227874,Daudi Kintu Wasajja,Daudi Kintu Wasajja,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q5312603,Duhaga of Bunyoro,Duhaga of Bunyoro,2,0,54.5,human,2,birth_death_wd|keyword_title
Q5331931,Ebony College Luwero,Ebony College Luwero,2,0,54.5,boarding school,1,country_wd
Q5333154,Ecobank Uganda,Ecobank Uganda,2,0,54.5,business,2,country_wd|keyword_title
Q5377366,Abner Nangwale,Abner Nangwale,2,0,54.5,human,1,citizenship_wd
Q5380123,Entebbe Wildlife Sanctuary,Entebbe Wildlife Sanctuary,2,0,54.5,protected area,2,country_wd|keyword_title
Q53835943,John Simpson Owen,John Simpson Owen,2,0,54.5,human,1,citizenship_wd
Q5384668,Equity Bank Uganda,Equity Bank Uganda Limited,2,0,54.5,"bank, business, enterprise",2,country_wd|keyword_title
Q54023457,Christopher Izama Madrama,Christopher Izama Madrama,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q5415677,Evangelical Free Church in Uganda,Evangelical Free Church in Uganda,2,0,54.5,Christian denomination,2,country_wd|keyword_title
Q54226255,Peninnah Kabenge,Peninah Kabenge,2,0,54.5,human,3,birth_death_wd|citizenship_wd|language_wd
Q5423169,Ezekiel Tenywa Wako of Busoga,Ezekiel Tenywa Wako of Busoga,2,0,54.5,human,3,birth_death_wd|citizenship_wd|keyword_title
Q5425825,FINCA Uganda Limited,FINCA Uganda Limited,2,0,54.5,business,2,country_wd|keyword_title
Q5430506,Fairland University,Fairland University,2,0,54.5,university,1,country_wd
Q5442289,Felix Onama,Felix Onama,2,0,54.5,human,1,citizenship_wd
Q5449333,Fina Bank,Guaranty Trust Bank (Uganda),2,0,54.5,business,2,country_wd|keyword_title
Q5458060,Flavia  Nabugere Munaaba,Flavia Munaaba,2,0,54.5,human,1,citizenship_wd
Q5469273,Forestry in Uganda,Forestry in Uganda,2,0,54.5,aspect in a geographic region,2,country_wd|keyword_title
Q5481808,Francis M. Ssekandi,Francis M. Ssekandi,2,0,54.5,human,1,citizenship_wd
Q5482091,Francis Okello,Francis Okello,2,0,54.5,human,1,citizenship_wd
Q54857247,"Embassy of Saudi Arabia, Kampala",,2,0,54.5,embassy,2,country_wd|part_of_wd
Q5496485,Fred Wabwire-Mangen,Fred Wabwire-Mangen,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q54981799,Brian Gitta,Brian Gitta,2,0,54.5,human,1,citizenship_wd
Q55063702,NTV Uganda,NTV Uganda,2,0,54.5,television station,2,country_wd|keyword_title
Q55065041,Joseph Musanyufu,Joseph Musanyufu,2,0,54.5,human,1,birth_death_wd
Q5516824,Gagawala Wambuzi,Gagawala Wambuzi,2,0,54.5,human,1,citizenship_wd
Q5518245,Galdino Moro Okello,Galdino Moro Okello,2,0,54.5,human,1,citizenship_wd
Q55234995,Crystal Newman,Crystal Newman,2,0,54.5,human,2,citizenship_wd|language_wd
Q55499739,East Timor–Uganda relations,,2,0,54.5,bilateral relation,1,country_wd
Q55584445,Kaka Bagyenda,Kaka Bagyenda,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q55613708,High Court of Uganda,High Court of Uganda,2,0,54.5,court,2,country_wd|keyword_title
Q55615550,Kabaka crisis,Kabaka crisis,2,0,54.5,,1,country_wd
Q55615662,Kansai Plascon FC,Kansai Plascon FC,2,0,54.5,association football club,1,country_wd
Q55615969,Kiba Hydroelectric Power Station,Kiba Hydroelectric Power Station,2,0,54.5,hydroelectric power station,1,country_wd
Q55622580,Mbiriizi,Mbiriizi,2,0,54.5,human settlement,1,country_wd
Q55624741,National Environment Management Authority of Uganda,National Environment Management Authority of Uganda,2,0,54.5,government agency,2,country_wd|keyword_title
Q55627149,Nyamityobora FC,Nyamityobora FC,2,0,54.5,association football club,1,country_wd
Q55627921,Oruchinga Refugee Settlement,Oruchinga Refugee Settlement,2,0,54.5,refugee camp,1,country_wd
Q55628363,Paidha Black Angels FC,Paidha Black Angels FC,2,0,54.5,"association football club, association football team",1,country_wd
Q55629328,Pearl Rhythm Festival,Pearl Rhythm Festival,2,0,54.5,music festival,1,country_wd
Q55634969,Terrewode Women’s Community Hospital,Terrewode Women's Community Hospital,2,0,54.5,hospital,1,country_wd
Q55636453,Uganda Muslim Liberation Army,Uganda Muslim Liberation Army,2,0,54.5,,2,country_wd|keyword_title
Q55636454,Uganda National Records Centre and Archives,Uganda National Records Centre and Archives,2,0,54.5,building,2,country_wd|keyword_title
Q55642571,Vehicle registration plates of Uganda,Vehicle registration plates of Uganda,2,0,54.5,,2,country_wd|keyword_title
Q55652359,Canada–Uganda relations,,2,0,54.5,bilateral relation,1,country_wd
Q55654960,Uganda–Uzbekistan relations,,2,0,54.5,bilateral relation,1,country_wd
Q55655242,Indonesia–Uganda relations,,2,0,54.5,bilateral relation,1,country_wd
Q55711376,NBS TV,NBS Television (Uganda),2,0,54.5,"television, television network, television station",2,country_wd|keyword_title
Q55759717,Ephraim Bagenda,Ephraim Bagenda,2,0,54.5,human,1,citizenship_wd
Q5580688,Goli,"Goli, Uganda",2,0,54.5,"human settlement, border city",2,country_wd|keyword_title
Q55859679,Yvette Mutumba,,2,0,54.5,human,1,citizenship_wd
Q5594671,Grand Imperial Hotel,Grand Imperial Hotel,2,0,54.5,"hotel, monument",1,country_wd
Q56065110,Jolly Nankunda,Jolly Nankunda,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q56073444,Charles Kabugo,Charles Kabugo,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q56073461,Richard Fishlock,Richard Fishlock,2,0,54.5,human,1,birth_death_wd
Q5617907,Gulu Hospital,Gulu Hospital,2,0,54.5,hospital,1,country_wd
Q5617911,Gulu United FC,Gulu United FC,2,0,54.5,association football club,1,country_wd
Q56222345,Annet Nandujja,Annet Nandujja,2,0,54.5,human,1,birth_death_wd
Q56247899,Apio Moro,Apio Moro,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q56278235,Soroti Secondary School,Soroti Secondary School,2,0,54.5,built structure,1,country_wd
Q5648194,Hanif Kara,Hanif Kara,2,0,54.5,human,1,birth_death_wd
Q56539940,,Mugabi,2,0,54.5,family name,1,country_wd
Q56544043,Rose Clarke Nanyonga,Rose Clarke Nanyonga,2,0,54.5,human,3,birth_death_wd|citizenship_wd|language_wd
Q56599964,Zahara Nakiyaga,Zahara Nakiyaga,2,0,54.5,human,1,birth_death_wd
Q56616505,Grace Nakibaala,Grace Nakibaala,2,0,54.5,human,1,birth_death_wd
Q56824717,Christine Obbo,Christine Obbo,2,0,54.5,human,1,citizenship_wd
Q5691063,health in Uganda,Health in Uganda,2,0,54.5,health by country or region,2,country_wd|keyword_title
Q57293372,Joseph Ssekandi,Joseph Ssekandi,2,0,54.5,human,1,birth_death_wd
Q5729756,Henry Wako Muloki,Henry Wako Muloki,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q57313316,Juma Butabika,Juma Butabika,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q57330730,Hamdan Lutaaya Sserwanga,,2,0,54.5,human,1,citizenship_wd
Q58416633,Justine Nakagiri Ssemwanga,Justine Nakagiri Ssemwanga,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q5869796,history of the Jews in Uganda,History of the Jews in Uganda,2,0,54.5,aspect of history,2,country_wd|keyword_title
Q5885659,Holy Innocents Children's Hospital,Holy Innocents Children's Hospital,2,0,54.5,"hospital, children's hospital",1,country_wd
Q5911457,Hotel Equatoria,Hotel Equatoria,2,0,54.5,hotel,1,country_wd
Q59155490,Mahoma Hydroelectric Power Station,Mahoma Hydroelectric Power Station,2,0,54.5,hydroelectric power station,1,country_wd
Q59240295,John Sentongo,John Sentongo,2,0,54.5,human,1,birth_death_wd
Q59240318,Tumubweine Twinemanzi,Tumubweine Twinemanzi,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q59306376,Grace Seruwagi,Grace Sseruwagi,2,0,54.5,human,1,citizenship_wd
Q59306389,Michael Nyarwa,Michael Nyarwa,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q59588502,Anthony Ochaya,Anthony Ochaya,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q59656084,Pontiano Kaleebu,Pontiano Kaleebu,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q59656216,Douglas Ogada,Douglas Ogada,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q59660296,Alex Ireeta,Alex Ireeta,2,0,54.5,human,1,citizenship_wd
Q59660435,Andrew Kajjo,Andrew Kajjo,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q59777608,Irene Ikomu,Irene Ikomu,2,0,54.5,human,1,citizenship_wd
Q59880799,Fred Nalugoda,Fred Nalugoda,2,0,54.5,human,1,citizenship_wd
Q6006376,Imperial Bank Uganda,Exim Bank (Uganda),2,0,54.5,business,2,country_wd|keyword_title
Q6006841,Imperial Resort Beach Hotel,Imperial Resort Beach Hotel,2,0,54.5,hotel,1,country_wd
Q6006852,Imperial Royale Hotel,Imperial Royale Hotel,2,0,54.5,hotel,1,country_wd
Q6008246,Imran Yusuf,Imran Yusuf,2,0,54.5,human,1,citizenship_wd
Q60194468,Samuel Sserunkuuma,Samuel Sserunkuuma,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q60195267,George Kabuto,George Kabuto,2,0,54.5,human,1,citizenship_wd
Q60316655,Mudathili Ali,,2,0,54.5,human,1,citizenship_wd
Q60316750,Sebastian Kigongo,,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q60384942,Edward Obewa,Edward Obewa,2,0,54.5,human,1,citizenship_wd
Q60521542,healthcare in Uganda,Healthcare in Uganda,2,0,54.5,healthcare by country or region,2,country_wd|keyword_title
Q60524397,Battle of Entebbe,Battle of Entebbe,2,0,54.5,battle,2,country_wd|keyword_title
Q60524415,Battle of Masaka,Battle of Masaka,2,0,54.5,battle,1,country_wd
Q6055076,International rankings of Uganda,International rankings of Uganda,2,0,54.5,International rankings by country,2,country_wd|keyword_title
Q60643201,Abigaba Cuthbert Mirembe,Abigaba Cuthbert Mirembe,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q60674753,Charles Kizza,Charles Kizza,2,0,54.5,human,1,citizenship_wd
Q60741610,Yumbe General Hospital,Yumbe General Hospital,2,0,54.5,hospital,1,country_wd
Q60745744,Basil Kiiza Bataringaya,Basil Kiiza Bataringaya,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q60752570,Sanga Moses,Sanga Moses,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q60753724,CoRSU Rehabilitation Hospital,CoRSU Rehabilitation Hospital,2,0,54.5,hospital,1,country_wd
Q60755801,Kayabwe,Kayabwe,2,0,54.5,human settlement,1,country_wd
Q60767482,Pader Airfield,Pader Airfield,2,0,54.5,aerodrome,1,country_wd
Q6087896,Israel Kibirige Ssebunya,Israel Kibirige Ssebunya,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q61242613,Ponsiano Ocama,Ponsiano Ocama,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q6137121,James Kazini,James Kazini,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q61629720,Simon Kagugube,Simon Kagugube,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q61642687,Zaake Francis,Francis Zaake,2,0,54.5,human,3,birth_death_wd|citizenship_wd|language_wd
Q6167781,Jayesh Manek,Jayesh Manek,2,0,54.5,human,1,citizenship_wd
Q61746869,Fik Fameica,Fik Fameica,2,0,54.5,human,1,birth_death_wd
Q6177088,Jemba of Buganda,Jemba of Buganda,2,0,54.5,human,2,birth_death_wd|keyword_title
Q6180892,Jeremiah Lucas Opira,Jeremiah Lucas Opira,2,0,54.5,human,1,citizenship_wd
Q618525,Kitengesa Community Library,Kitengesa Community Library,2,0,54.5,"library, library building",1,country_wd
Q61873226,Apollo Makubuya,Apollo Makubuya,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q61898729,2019 Uganda International Badminton Championships,,2,0,54.5,Uganda International Badminton Championships,1,country_wd
Q6199486,Jimmy Adar,Jimmy Adar,2,0,54.5,human,1,citizenship_wd
Q62001035,Michael Kawooya,Michael Kawooya (physician),2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q6202525,Jinja Hospital,Jinja Hospital,2,0,54.5,hospital,1,country_wd
Q6203904,Jjunju of Buganda,Jjunju of Buganda,2,0,54.5,human,2,birth_death_wd|keyword_title
Q62067246,Egunyu Janepher Nantume,Egunyu Janepher Nantume,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q62086772,Michael Mugabi,Michael Mugabi,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q62087563,Arise Woman! Comedy Jam,Arise Woman! Comedy Jam,2,0,54.5,show,1,country_wd
Q62088833,Richard Wejuli Wabwire,Richard Wejuli Wabwire,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q6217344,John-Mary Kauzya,John-Mary Kauzya,2,0,54.5,human,1,citizenship_wd
Q6226097,Muyingo John Chrysostom,John Chrysestom Muyingo,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q62530124,Hudson Mukasa,Hudson Mukasa,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q6264555,John Wilson Nattubu Tsekoko,John Wilson Nattubu Tsekooko,2,0,54.5,human,1,birth_death_wd
Q62756850,Patrick Birungi,Patrick Birungi,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q63004552,Wilberforce Kisamba Mugerwa,Wilberforce Kisamba Mugerwa,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q63040415,Michael Etyang,Michael Etiang,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q63110750,Michael Kabango,Michael Kabango,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q63249359,Odonga Otto,Odonga Otto,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q63257287,Ali Kiiza,Ali Kiiza,2,0,54.5,human,1,birth_death_wd
Q63314320,Gad Gasatura,Gad Gasatura,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q63368239,Abdulatif Tiyua,Abdulatif Tiyua,2,0,54.5,human,1,birth_death_wd
Q6343803,Kabalagala,Kabalagala,2,0,54.5,neighborhood,1,country_wd
Q6343815,Kabale Hospital,Kabale Hospital,2,0,54.5,hospital,1,country_wd
Q6346684,Kagulu of Buganda,Kagulu of Buganda,2,0,54.5,human,2,birth_death_wd|keyword_title
Q6349476,Kakira Sugar Works,Kakira Sugar Works,2,0,54.5,business,1,country_wd
Q6351855,Kale Kayihura,Kale Kayihura,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q6354572,Kalule,Kalule,2,0,54.5,human settlement,1,country_wd
Q6355203,Kamaanya of Buganda,Kamaanya of Buganda,2,0,54.5,human,2,birth_death_wd|keyword_title
Q6359092,Kampala-Jinja Highway,Kampala–Jinja Highway,2,0,54.5,road,2,country_wd|keyword_title
Q6359099,Kampala Capital City Authority,Kampala Capital City Authority,2,0,54.5,local authority,2,country_wd|keyword_title
Q6359106,Kampala Industrial and Business Park,Kampala Industrial and Business Park,2,0,54.5,human settlement,2,country_wd|keyword_title
Q6359117,Kampala Kids League,Kampala Kids League,2,0,54.5,,2,country_wd|keyword_title
Q6359121,Kampala Serena Hotel,Kampala Serena Hotel,2,0,54.5,hotel,2,country_wd|keyword_title
Q6359128,Kampala Tower,Kampala Tower,2,0,54.5,skyscraper,2,country_wd|keyword_title
Q6359132,Kampala YMCA,Kampala YMCA,2,0,54.5,,2,country_wd|keyword_title
Q6359135,Kampala wedding massacre,Kampala wedding massacre,2,0,54.5,massacre,2,country_wd|keyword_title
Q6363784,list of Ramsar sites in Uganda,,2,0,54.5,Wikimedia list article,1,country_wd
Q6366692,Kapir Atiira,Kapir Atiira,2,0,54.5,human settlement,1,country_wd
Q6374012,Kasanje,"Kasanje, Uganda",2,0,54.5,human settlement,2,country_wd|keyword_title
Q6374864,Kasubi hill,Kasubi hill,2,0,54.5,neighborhood,1,country_wd
Q6375953,Kateregga of Buganda,Kateregga of Buganda,2,0,54.5,human,2,birth_death_wd|keyword_title
Q6377615,Katine,Katine,2,0,54.5,sub-county of Uganda,1,country_wd
Q6379969,Kawempe Division,Kawempe Division,2,0,54.5,administrative territorial entity,1,country_wd
Q6380553,Kayemba of Buganda,Kayemba of Buganda,2,0,54.5,human,2,birth_death_wd|keyword_title
Q6380577,Kayima of Buganda,Kayima of Buganda,2,0,54.5,human,2,birth_death_wd|keyword_title
Q63865908,Uganda National Liberation Army,,2,0,54.5,guerrilla organization,1,country_wd
Q6395424,Ketna Patel,Ketna Patel,2,0,54.5,human,1,citizenship_wd
Q63970214,Switzerland–Uganda relations,,2,0,54.5,bilateral relation,1,country_wd
Q63973962,Godfrey Serunkuma Lule,Godfrey Serunkuma Lule,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q63992311,Gambia–Uganda relations,,2,0,54.5,bilateral relation,1,country_wd
Q6405941,Kiggala of Buganda,Kiggala of Buganda,2,0,54.5,human,2,birth_death_wd|keyword_title
Q6405971,Kigulu,"Kigulu, Uganda",2,0,54.5,human settlement,2,country_wd|keyword_title
Q6405976,Kigumba Petroleum Institute,Kigumba Petroleum Institute,2,0,54.5,university,2,country_wd|keyword_title
Q6406181,Kijura,Kijura,2,0,54.5,human settlement,1,country_wd
Q6406200,Kikagati,Kikagati,2,0,54.5,"human settlement, border city",1,country_wd
Q6406415,Kikulwe of Buganda,Kikulwe of Buganda,2,0,54.5,human,2,birth_death_wd|keyword_title
Q6410030,Kimbugwe of Buganda,Kimbugwe of Buganda,2,0,54.5,human,2,birth_death_wd|keyword_title
Q6414662,Kipoi Tonny Nsubuga,Kipoi Tonny Nsubuga,2,0,54.5,human,2,citizenship_wd|language_wd
Q6415316,Kirinnya,Kirinnya,2,0,54.5,human settlement,1,country_wd
Q64159950,Italy–Uganda relations,,2,0,54.5,bilateral relation,1,country_wd
Q6416739,Kisizi,Kisizi,2,0,54.5,human settlement,1,country_wd
Q64168402,Australia–Uganda relations,,2,0,54.5,bilateral relation,1,country_wd
Q6418972,Kiyimba of Buganda,Kiyimba of Buganda,2,0,54.5,human,2,birth_death_wd|keyword_title
Q64190501,Brazil–Uganda relations,,2,0,54.5,bilateral relation,1,country_wd
Q64199974,Kazakhstan–Uganda relations,,2,0,54.5,bilateral relation,1,country_wd
Q6450630,Kyabaggu of Buganda,Kyabaggu of Buganda,2,0,54.5,human,2,birth_death_wd|keyword_title
Q6450699,Kyaliwajjala,Kyaliwajjala,2,0,54.5,human settlement,1,country_wd
Q6450892,Kyebambe IV of Bunyoro,Kyebambe IV of Bunyoro,2,0,54.5,human,2,citizenship_wd|keyword_title
Q64746226,Michael Chibita,Michael Chibita,2,0,54.5,human,1,citizenship_wd
Q64746587,Peter James Nkambo Mugerwa,Peter James Nkambo Mugerwa,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q64748622,Michael Kintu,Michael Kintu,2,0,54.5,human,1,citizenship_wd
Q64762067,Kenneth Kiyemba,Kenneth Kiyemba,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q64781743,Polly Namaye,Polly Namaye,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q64825267,Lucy Aber Okumu,,2,0,54.5,human,1,citizenship_wd
Q64853337,Shafik Kuchi Kagimu,Shafik Kuchi Kagimu,2,0,54.5,human,1,birth_death_wd
Q64919501,Portugal–Uganda relations,,2,0,54.5,bilateral relation,1,country_wd
Q64919945,Greece–Uganda relations,,2,0,54.5,bilateral relation,1,country_wd
Q64920948,France–Uganda relations,,2,0,54.5,bilateral relation,1,country_wd
Q64926698,Haiti–Uganda relations,,2,0,54.5,bilateral relation,1,country_wd
Q64926728,Lithuania–Uganda relations,,2,0,54.5,bilateral relation,1,country_wd
Q64926749,Uganda–United Arab Emirates relations,,2,0,54.5,bilateral relation,1,country_wd
Q64926790,Uganda–Ukraine relations,,2,0,54.5,bilateral relation,1,country_wd
Q64926826,Algeria–Uganda relations,,2,0,54.5,bilateral relation,1,country_wd
Q64926836,Uganda–Venezuela relations,,2,0,54.5,bilateral relation,1,country_wd
Q64926875,Uganda–Vietnam relations,,2,0,54.5,bilateral relation,1,country_wd
Q6503014,Law Development Centre,Law Development Centre,2,0,54.5,academic institution,1,country_wd
Q65046746,Fins Medical University,Fins Medical University,2,0,54.5,academic institution,1,country_wd
Q65048056,Jack Maumbe Mukhwana,Jack Maumbe Mukhwana,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q65048259,Moses Muhangi,Moses Muhangi,2,0,54.5,human,2,birth_death_wd|citizenship_wd
Q65048620,Ibrahim Mukiibi,Ibrahim Mukiibi,2,0,54.5,human,1,citizenship_wd
Q65049361,1962 Ugandan Independence Tournament,1962 Ugandan Independence Tournament,2,0,54.5,association football competition,2,country_wd|keyword_title
Q65063931,Uganda Free Zones Authority,Uganda Free Zones Authority,2,0,54.5,government agency,2,country_wd|keyword_title
Q65066025,Pangea Aviation Academy,Pangea Aviation Academy,2,0,54.5,academic institution,1,country_wd
Q65067109,Aerolink Uganda,Aerolink Uganda,2,0,54.5,airline,2,country_wd|keyword_title
Q65069640,Battle of Mutukula,Battle of Mutukula,2,0,54.5,battle,1,country_wd
Q65082212,Katuna–Muko Road,Katuna–Muko Road,2,0,54.5,road,1,country_wd
Q65085968,St. Aloysius College Nyapea,St. Aloysius College Nyapea,2,0,54.5,school,1,country_wd
Q65087690,"National Defence College, Uganda","National Defence College, Uganda",2,0,54.5,,2,country_wd|keyword_title
Q65090500,Kampala Hilton Hotel,Kampala Hilton Hotel,2,0,54.5,building,2,country_wd|keyword_title
Q6529449,Les Ebdon,Les Ebdon,2,0,54.5,human,1,citizenship_wd
